region.nom;village.nom;fiche_enqueteur.capture_poids;crabe.sexe;crabe.taille
Boeny;Sambiravo;8;M;110
Boeny;Sambiravo;8;M;110
Boeny;Sambiravo;8;M;110
Boeny;Sambiravo;8;M;110
Boeny;Sambiravo;8;M;110
Boeny;Sambiravo;8;M;110
Boeny;Sambiravo;8;M;110
Boeny;Sambiravo;8;M;110
Boeny;Sambiravo;8;M;110
Boeny;Sambiravo;8;M;110
Boeny;Sambiravo;8;M;110
Boeny;Sambiravo;8;M;110
Boeny;Sambiravo;8;M;110
Boeny;Sambiravo;8;M;110
Boeny;Sambiravo;8;M;115
Boeny;Sambiravo;8;M;115
Boeny;Sambiravo;8;M;120
Boeny;Sambiravo;8;M;120
Boeny;Sambiravo;8;M;120
Boeny;Sambiravo;8;M;120
Boeny;Sambiravo;8;M;120
Boeny;Sambiravo;8;M;120
Boeny;Sambiravo;8;M;120
Boeny;Sambiravo;8;M;120
Boeny;Sambiravo;8;M;120
Boeny;Sambiravo;8;M;120
Boeny;Sambiravo;8;M;120
Boeny;Sambiravo;8;M;120
Boeny;Sambiravo;8;M;120
Boeny;Sambiravo;8;M;125
Boeny;Sambiravo;8;M;125
Boeny;Sambiravo;8;M;125
Boeny;Sambiravo;8;M;125
Boeny;Sambiravo;8;M;125
Boeny;Sambiravo;8;M;125
Boeny;Sambiravo;8;M;125
Boeny;Sambiravo;8;M;129
Boeny;Sambiravo;8;M;129
Boeny;Sambiravo;8;M;129
Boeny;Sambiravo;8;M;129
Boeny;Sambiravo;8;M;129
Boeny;Sambiravo;8;M;130
Boeny;Sambiravo;8;M;130
Boeny;Sambiravo;8;M;130
Boeny;Sambiravo;8;M;130
Boeny;Sambiravo;8;M;130
Boeny;Sambiravo;8;M;130
Boeny;Sambiravo;8;M;130
Boeny;Sambiravo;8;M;130
Boeny;Sambiravo;8;M;130
Boeny;Sambiravo;8;M;130
Boeny;Sambiravo;8;M;130
Boeny;Sambiravo;8;M;130
Boeny;Sambiravo;8;M;130
Boeny;Sambiravo;8;M;130
Boeny;Sambiravo;8;M;130
Boeny;Sambiravo;8;M;140
Boeny;Sambiravo;8;NO;65
Boeny;Sambiravo;8;NO;75
Boeny;Sambiravo;8;NO;80
Boeny;Sambiravo;8;NO;80
Boeny;Sambiravo;8;NO;80
Boeny;Sambiravo;8;NO;80
Boeny;Sambiravo;8;NO;100
Boeny;Sambiravo;8;NO;100
Boeny;Sambiravo;8;NO;100
Boeny;Sambiravo;8;NO;100
Boeny;Sambiravo;8;NO;100
Boeny;Sambiravo;8;NO;110
Boeny;Sambiravo;8;NO;115
Boeny;Sambiravo;8;NO;120
Boeny;Sambiravo;8;NO;125
Boeny;Sambiravo;8;NO;125
Boeny;Sambiravo;8;NO;125
Boeny;Sambiravo;8;NO;125
Boeny;Sambiravo;8;NO;125
Boeny;Sambiravo;8;NO;125
Boeny;Sambiravo;8;NO;125
Boeny;Sambiravo;8;NO;130
Boeny;Sambiravo;8;NO;130
Boeny;Sambiravo;8;NO;130
Boeny;Sambiravo;8;NO;130
Boeny;Sambiravo;8.5;M;75
Boeny;Sambiravo;8.5;M;75
Boeny;Sambiravo;8.5;M;75
Boeny;Sambiravo;8.5;M;80
Boeny;Sambiravo;8.5;M;80
Boeny;Sambiravo;8.5;M;80
Boeny;Sambiravo;8.5;M;85
Boeny;Sambiravo;8.5;M;90
Boeny;Sambiravo;8.5;M;90
Boeny;Sambiravo;8.5;M;100
Boeny;Sambiravo;8.5;M;100
Boeny;Sambiravo;8.5;M;100
Boeny;Sambiravo;8.5;M;100
Boeny;Sambiravo;8.5;M;105
Boeny;Sambiravo;8.5;M;110
Boeny;Sambiravo;8.5;M;110
Boeny;Sambiravo;8.5;M;110
Boeny;Sambiravo;8.5;M;110
Boeny;Sambiravo;8.5;M;110
Boeny;Sambiravo;8.5;M;110
Boeny;Sambiravo;8.5;M;115
Boeny;Sambiravo;8.5;M;120
Boeny;Sambiravo;8.5;M;120
Boeny;Sambiravo;8.5;M;120
Boeny;Sambiravo;8.5;M;120
Boeny;Sambiravo;8.5;M;125
Boeny;Sambiravo;8.5;M;125
Boeny;Sambiravo;8.5;M;129
Boeny;Sambiravo;8.5;M;130
Boeny;Sambiravo;8.5;M;130
Boeny;Sambiravo;8.5;M;130
Boeny;Sambiravo;8.5;M;130
Boeny;Sambiravo;8.5;M;135
Boeny;Sambiravo;8.5;NO;65
Boeny;Sambiravo;8.5;NO;75
Boeny;Sambiravo;8.5;NO;80
Boeny;Sambiravo;8.5;NO;85
Boeny;Sambiravo;8.5;NO;85
Boeny;Sambiravo;8.5;NO;100
Boeny;Sambiravo;8.5;NO;100
Boeny;Sambiravo;8.5;NO;100
Boeny;Sambiravo;8.5;NO;110
Boeny;Sambiravo;8.5;NO;115
Boeny;Sambiravo;8.5;NO;125
Boeny;Sambiravo;8.5;NO;125
Boeny;Sambiravo;8.5;NO;125
Boeny;Sambiravo;8.5;NO;130
Boeny;Sambiravo;8.5;NO;130
Boeny;Sambiravo;8.5;NO;130
Boeny;Sambiravo;8.5;NO;130
Boeny;Sambiravo;8.5;NO;135
Boeny;Sambiravo;9;M;65
Boeny;Sambiravo;9;M;65
Boeny;Sambiravo;9;M;70
Boeny;Sambiravo;9;M;80
Boeny;Sambiravo;9;M;95
Boeny;Sambiravo;9;M;100
Boeny;Sambiravo;9;M;110
Boeny;Sambiravo;9;M;110
Boeny;Sambiravo;9;M;110
Boeny;Sambiravo;9;M;110
Boeny;Sambiravo;9;M;115
Boeny;Sambiravo;9;M;120
Boeny;Sambiravo;9;M;120
Boeny;Sambiravo;9;M;120
Boeny;Sambiravo;9;M;120
Boeny;Sambiravo;9;M;125
Boeny;Sambiravo;9;M;125
Boeny;Sambiravo;9;M;125
Boeny;Sambiravo;9;M;130
Boeny;Sambiravo;9;M;130
Boeny;Sambiravo;9;M;130
Boeny;Sambiravo;9;NO;80
Boeny;Sambiravo;9;NO;100
Boeny;Sambiravo;9;NO;110
Boeny;Sambiravo;9;NO;120
Boeny;Sambiravo;9;NO;125
Boeny;Sambiravo;9;NO;130
Boeny;Sambiravo;9;NO;130
Boeny;Sambiravo;9.5;M;70
Boeny;Sambiravo;9.5;M;80
Boeny;Sambiravo;9.5;M;80
Boeny;Sambiravo;9.5;M;80
Boeny;Sambiravo;9.5;M;80
Boeny;Sambiravo;9.5;M;80
Boeny;Sambiravo;9.5;M;85
Boeny;Sambiravo;9.5;M;85
Boeny;Sambiravo;9.5;M;95
Boeny;Sambiravo;9.5;M;100
Boeny;Sambiravo;9.5;M;110
Boeny;Sambiravo;9.5;M;110
Boeny;Sambiravo;9.5;M;110
Boeny;Sambiravo;9.5;M;110
Boeny;Sambiravo;9.5;M;110
Boeny;Sambiravo;9.5;M;111
Boeny;Sambiravo;9.5;M;111
Boeny;Sambiravo;9.5;M;120
Boeny;Sambiravo;9.5;M;120
Boeny;Sambiravo;9.5;M;120
Boeny;Sambiravo;9.5;M;120
Boeny;Sambiravo;9.5;M;120
Boeny;Sambiravo;9.5;M;125
Boeny;Sambiravo;9.5;M;125
Boeny;Sambiravo;9.5;M;125
Boeny;Sambiravo;9.5;M;130
Boeny;Sambiravo;9.5;M;130
Boeny;Sambiravo;9.5;M;130
Boeny;Sambiravo;9.5;M;130
Boeny;Sambiravo;9.5;M;130
Boeny;Sambiravo;9.5;M;130
Boeny;Sambiravo;9.5;M;135
Boeny;Sambiravo;9.5;M;140
Boeny;Sambiravo;9.5;M;140
Boeny;Sambiravo;9.5;M;140
Boeny;Sambiravo;9.5;NO;75
Boeny;Sambiravo;9.5;NO;90
Boeny;Sambiravo;9.5;NO;90
Boeny;Sambiravo;9.5;NO;90
Boeny;Sambiravo;9.5;NO;110
Boeny;Sambiravo;9.5;NO;110
Boeny;Sambiravo;9.5;NO;110
Boeny;Sambiravo;9.5;NO;110
Boeny;Sambiravo;9.5;NO;120
Boeny;Sambiravo;9.5;NO;129
Boeny;Sambiravo;11.5;FO;125
Boeny;Sambiravo;11.5;M;60
Boeny;Sambiravo;11.5;M;60
Boeny;Sambiravo;11.5;M;70
Boeny;Sambiravo;11.5;M;70
Boeny;Sambiravo;11.5;M;70
Boeny;Sambiravo;11.5;M;75
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;80
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;90
Boeny;Sambiravo;11.5;M;95
Boeny;Sambiravo;11.5;M;95
Boeny;Sambiravo;11.5;M;95
Boeny;Sambiravo;11.5;M;95
Boeny;Sambiravo;11.5;M;95
Boeny;Sambiravo;11.5;M;95
Boeny;Sambiravo;11.5;M;95
Boeny;Sambiravo;11.5;M;95
Boeny;Sambiravo;11.5;M;100
Boeny;Sambiravo;11.5;M;100
Boeny;Sambiravo;11.5;M;100
Boeny;Sambiravo;11.5;M;100
Boeny;Sambiravo;11.5;M;100
Boeny;Sambiravo;11.5;M;105
Boeny;Sambiravo;11.5;M;110
Boeny;Sambiravo;11.5;M;110
Boeny;Sambiravo;11.5;M;110
Boeny;Sambiravo;11.5;M;110
Boeny;Sambiravo;11.5;M;110
Boeny;Sambiravo;11.5;M;110
Boeny;Sambiravo;11.5;M;110
Boeny;Sambiravo;11.5;M;110
Boeny;Sambiravo;11.5;M;110
Boeny;Sambiravo;11.5;M;110
Boeny;Sambiravo;11.5;M;110
Boeny;Sambiravo;11.5;M;110
Boeny;Sambiravo;11.5;M;111
Boeny;Sambiravo;11.5;M;111
Boeny;Sambiravo;11.5;M;111
Boeny;Sambiravo;11.5;M;111
Boeny;Sambiravo;11.5;M;111
Boeny;Sambiravo;11.5;M;111
Boeny;Sambiravo;11.5;M;111
Boeny;Sambiravo;11.5;M;111
Boeny;Sambiravo;11.5;M;111
Boeny;Sambiravo;11.5;M;111
Boeny;Sambiravo;11.5;M;111
Boeny;Sambiravo;11.5;M;111
Boeny;Sambiravo;11.5;M;111
Boeny;Sambiravo;11.5;M;111
Boeny;Sambiravo;11.5;M;115
Boeny;Sambiravo;11.5;M;115
Boeny;Sambiravo;11.5;M;115
Boeny;Sambiravo;11.5;M;115
Boeny;Sambiravo;11.5;M;118
Boeny;Sambiravo;11.5;M;120
Boeny;Sambiravo;11.5;M;120
Boeny;Sambiravo;11.5;M;120
Boeny;Sambiravo;11.5;M;120
Boeny;Sambiravo;11.5;M;120
Boeny;Sambiravo;11.5;M;120
Boeny;Sambiravo;11.5;M;120
Boeny;Sambiravo;11.5;M;120
Boeny;Sambiravo;11.5;M;120
Boeny;Sambiravo;11.5;M;120
Boeny;Sambiravo;11.5;M;120
Boeny;Sambiravo;11.5;M;120
Boeny;Sambiravo;11.5;M;120
Boeny;Sambiravo;11.5;M;120
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;125
Boeny;Sambiravo;11.5;M;128
Boeny;Sambiravo;11.5;M;128
Boeny;Sambiravo;11.5;M;129
Boeny;Sambiravo;11.5;M;129
Boeny;Sambiravo;11.5;M;129
Boeny;Sambiravo;11.5;M;129
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;130
Boeny;Sambiravo;11.5;M;135
Boeny;Sambiravo;11.5;M;190
Boeny;Sambiravo;11.5;NO;60
Boeny;Sambiravo;11.5;NO;60
Boeny;Sambiravo;11.5;NO;70
Boeny;Sambiravo;11.5;NO;70
Boeny;Sambiravo;11.5;NO;80
Boeny;Sambiravo;11.5;NO;80
Boeny;Sambiravo;11.5;NO;80
Boeny;Sambiravo;11.5;NO;80
Boeny;Sambiravo;11.5;NO;80
Boeny;Sambiravo;11.5;NO;80
Boeny;Sambiravo;11.5;NO;90
Boeny;Sambiravo;11.5;NO;90
Boeny;Sambiravo;11.5;NO;90
Boeny;Sambiravo;11.5;NO;90
Boeny;Sambiravo;11.5;NO;95
Boeny;Sambiravo;11.5;NO;110
Boeny;Sambiravo;11.5;NO;110
Boeny;Sambiravo;11.5;NO;110
Boeny;Sambiravo;11.5;NO;110
Boeny;Sambiravo;11.5;NO;111
Boeny;Sambiravo;11.5;NO;111
Boeny;Sambiravo;11.5;NO;120
Boeny;Sambiravo;11.5;NO;120
Boeny;Sambiravo;11.5;NO;125
Boeny;Sambiravo;11.5;NO;125
Boeny;Sambiravo;11.5;NO;125
Boeny;Sambiravo;11.5;NO;125
Boeny;Sambiravo;11.5;NO;125
Boeny;Sambiravo;11.5;NO;125
Boeny;Sambiravo;11.5;NO;128
Boeny;Sambiravo;11.5;NO;128
Boeny;Sambiravo;11.5;NO;128
Boeny;Sambiravo;11.5;NO;129
Boeny;Sambiravo;11.5;NO;129
Boeny;Sambiravo;11.5;NO;130
Boeny;Sambiravo;11.5;NO;130
Boeny;Sambiravo;11.5;NO;130
Boeny;Sambiravo;11.5;NO;130
Boeny;Sambiravo;11.5;NO;130
Boeny;Sambiravo;11.5;NO;130
Boeny;Sambiravo;11.5;NO;130
Boeny;Sambiravo;12;M;70
Boeny;Sambiravo;12;M;75
Boeny;Sambiravo;12;M;80
Boeny;Sambiravo;12;M;80
Boeny;Sambiravo;12;M;80
Boeny;Sambiravo;12;M;80
Boeny;Sambiravo;12;M;80
Boeny;Sambiravo;12;M;80
Boeny;Sambiravo;12;M;80
Boeny;Sambiravo;12;M;80
Boeny;Sambiravo;12;M;85
Boeny;Sambiravo;12;M;90
Boeny;Sambiravo;12;M;90
Boeny;Sambiravo;12;M;95
Boeny;Sambiravo;12;M;95
Boeny;Sambiravo;12;M;110
Boeny;Sambiravo;12;M;110
Boeny;Sambiravo;12;M;110
Boeny;Sambiravo;12;M;110
Boeny;Sambiravo;12;M;111
Boeny;Sambiravo;12;M;111
Boeny;Sambiravo;12;M;111
Boeny;Sambiravo;12;M;111
Boeny;Sambiravo;12;M;120
Boeny;Sambiravo;12;M;120
Boeny;Sambiravo;12;M;120
Boeny;Sambiravo;12;M;120
Boeny;Sambiravo;12;M;120
Boeny;Sambiravo;12;M;120
Boeny;Sambiravo;12;M;120
Boeny;Sambiravo;12;M;125
Boeny;Sambiravo;12;M;126
Boeny;Sambiravo;12;M;130
Boeny;Sambiravo;12;M;130
Boeny;Sambiravo;12;M;130
Boeny;Sambiravo;12;M;130
Boeny;Sambiravo;12;M;130
Boeny;Sambiravo;12;M;130
Boeny;Sambiravo;12;M;130
Boeny;Sambiravo;12;M;130
Boeny;Sambiravo;12;M;130
Boeny;Sambiravo;12;M;130
Boeny;Sambiravo;12;M;130
Boeny;Sambiravo;12;NO;80
Boeny;Sambiravo;12;NO;80
Boeny;Sambiravo;12;NO;80
Boeny;Sambiravo;12;NO;80
Boeny;Sambiravo;12;NO;90
Boeny;Sambiravo;12;NO;90
Boeny;Sambiravo;12;NO;110
Boeny;Sambiravo;12;NO;110
Boeny;Sambiravo;12;NO;111
Boeny;Sambiravo;12;NO;125
Boeny;Sambiravo;12;NO;126
Boeny;Sambiravo;12;NO;128
Boeny;Sambiravo;12;NO;130
Boeny;Sambiravo;12;NO;130
Boeny;Sambiravo;12;NO;130
Boeny;Sambiravo;15;FO;103
Boeny;Sambiravo;15;FO;103
Boeny;Sambiravo;15;FO;103
Boeny;Sambiravo;15;FO;103
Boeny;Sambiravo;15;FO;103
Boeny;Sambiravo;15;FO;103
Boeny;Sambiravo;15;FO;120
Boeny;Sambiravo;15;FO;120
Boeny;Sambiravo;15;FO;120
Boeny;Sambiravo;15;FO;120
Boeny;Sambiravo;15;FO;120
Boeny;Sambiravo;15;M;100
Boeny;Sambiravo;15;M;100
Boeny;Sambiravo;15;M;100
Boeny;Sambiravo;15;M;100
Boeny;Sambiravo;15;M;100
Boeny;Sambiravo;15;M;100
Boeny;Sambiravo;15;M;100
Boeny;Sambiravo;15;M;100
Boeny;Sambiravo;15;M;100
Boeny;Sambiravo;15;M;100
Boeny;Sambiravo;15;M;100
Boeny;Sambiravo;15;M;100
Boeny;Sambiravo;15;M;100
Boeny;Sambiravo;15;M;100
Boeny;Sambiravo;15;M;100
Boeny;Sambiravo;15;M;100
Boeny;Sambiravo;15;M;100
Boeny;Sambiravo;15;M;101
Boeny;Sambiravo;15;M;101
Boeny;Sambiravo;15;M;101
Boeny;Sambiravo;15;M;101
Boeny;Sambiravo;15;M;101
Boeny;Sambiravo;15;M;101
Boeny;Sambiravo;15;M;101
Boeny;Sambiravo;15;M;101
Boeny;Sambiravo;15;M;101
Boeny;Sambiravo;15;M;101
Boeny;Sambiravo;15;M;101
Boeny;Sambiravo;15;M;101
Boeny;Sambiravo;15;M;101
Boeny;Sambiravo;15;M;102
Boeny;Sambiravo;15;M;102
Boeny;Sambiravo;15;M;102
Boeny;Sambiravo;15;M;102
Boeny;Sambiravo;15;M;102
Boeny;Sambiravo;15;M;102
Boeny;Sambiravo;15;M;102
Boeny;Sambiravo;15;M;102
Boeny;Sambiravo;15;M;102
Boeny;Sambiravo;15;M;103
Boeny;Sambiravo;15;M;103
Boeny;Sambiravo;15;M;103
Boeny;Sambiravo;15;M;103
Boeny;Sambiravo;15;M;103
Boeny;Sambiravo;15;M;103
Boeny;Sambiravo;15;M;103
Boeny;Sambiravo;15;M;103
Boeny;Sambiravo;15;M;103
Boeny;Sambiravo;15;M;103
Boeny;Sambiravo;15;M;103
Boeny;Sambiravo;15;M;103
Boeny;Sambiravo;15;M;103
Boeny;Sambiravo;15;M;103
Boeny;Sambiravo;15;M;103
Boeny;Sambiravo;15;M;103
Boeny;Sambiravo;15;M;103
Boeny;Sambiravo;15;M;103
Boeny;Sambiravo;15;M;110
Boeny;Sambiravo;15;M;110
Boeny;Sambiravo;15;M;110
Boeny;Sambiravo;15;M;110
Boeny;Sambiravo;15;M;110
Boeny;Sambiravo;15;M;110
Boeny;Sambiravo;15;M;111
Boeny;Sambiravo;15;M;111
Boeny;Sambiravo;15;M;111
Boeny;Sambiravo;15;M;111
Boeny;Sambiravo;15;M;111
Boeny;Sambiravo;15;M;111
Boeny;Sambiravo;15;M;111
Boeny;Sambiravo;15;M;111
Boeny;Sambiravo;15;M;111
Boeny;Sambiravo;15;M;111
Boeny;Sambiravo;15;M;111
Boeny;Sambiravo;15;M;112
Boeny;Sambiravo;15;M;112
Boeny;Sambiravo;15;M;120
Boeny;Sambiravo;15;M;120
Boeny;Sambiravo;15;M;120
Boeny;Sambiravo;15;M;120
Boeny;Sambiravo;15;M;120
Boeny;Sambiravo;15;M;120
Boeny;Sambiravo;15;M;120
Boeny;Sambiravo;15;M;120
Boeny;Sambiravo;15;M;120
Boeny;Sambiravo;15;M;120
Boeny;Sambiravo;15;M;120
Boeny;Sambiravo;15;NO;100
Boeny;Sambiravo;15;NO;100
Boeny;Sambiravo;15;NO;101
Boeny;Sambiravo;15;NO;101
Boeny;Sambiravo;15;NO;101
Boeny;Sambiravo;15;NO;101
Boeny;Sambiravo;15;NO;101
Boeny;Sambiravo;15;NO;101
Boeny;Sambiravo;15;NO;101
Boeny;Sambiravo;15;NO;101
Boeny;Sambiravo;15;NO;102
Boeny;Sambiravo;15;NO;102
Boeny;Sambiravo;15;NO;103
Boeny;Sambiravo;15;NO;103
Boeny;Sambiravo;15;NO;103
Boeny;Sambiravo;15;NO;110
Boeny;Sambiravo;15;NO;110
Boeny;Sambiravo;15;NO;110
Boeny;Sambiravo;15;NO;110
Boeny;Sambiravo;15;NO;110
Boeny;Sambiravo;15;NO;111
Boeny;Sambiravo;15;NO;111
Boeny;Sambiravo;17;FO;103
Boeny;Sambiravo;17;FO;103
Boeny;Sambiravo;17;FO;103
Boeny;Sambiravo;17;FO;103
Boeny;Sambiravo;17;FO;103
Boeny;Sambiravo;17;FO;103
Boeny;Sambiravo;17;FO;104
Boeny;Sambiravo;17;FO;104
Boeny;Sambiravo;17;FO;104
Boeny;Sambiravo;17;FO;104
Boeny;Sambiravo;17;FO;104
Boeny;Sambiravo;17;FO;104
Boeny;Sambiravo;17;FO;104
Boeny;Sambiravo;17;FO;120
Boeny;Sambiravo;17;FO;120
Boeny;Sambiravo;17;FO;120
Boeny;Sambiravo;17;FO;120
Boeny;Sambiravo;17;FO;120
Boeny;Sambiravo;17;FO;120
Boeny;Sambiravo;17;FO;120
Boeny;Sambiravo;17;FO;120
Boeny;Sambiravo;17;FO;120
Boeny;Sambiravo;17;FO;120
Boeny;Sambiravo;17;FO;120
Boeny;Sambiravo;17;FO;120
Boeny;Sambiravo;17;FO;120
Boeny;Sambiravo;17;FO;120
Boeny;Sambiravo;17;FO;120
Boeny;Sambiravo;17;FO;120
Boeny;Sambiravo;17;FO;120
Boeny;Sambiravo;17;FO;122
Boeny;Sambiravo;17;M;100
Boeny;Sambiravo;17;M;100
Boeny;Sambiravo;17;M;100
Boeny;Sambiravo;17;M;100
Boeny;Sambiravo;17;M;100
Boeny;Sambiravo;17;M;100
Boeny;Sambiravo;17;M;100
Boeny;Sambiravo;17;M;100
Boeny;Sambiravo;17;M;100
Boeny;Sambiravo;17;M;100
Boeny;Sambiravo;17;M;100
Boeny;Sambiravo;17;M;100
Boeny;Sambiravo;17;M;100
Boeny;Sambiravo;17;M;100
Boeny;Sambiravo;17;M;100
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;101
Boeny;Sambiravo;17;M;102
Boeny;Sambiravo;17;M;102
Boeny;Sambiravo;17;M;102
Boeny;Sambiravo;17;M;102
Boeny;Sambiravo;17;M;102
Boeny;Sambiravo;17;M;102
Boeny;Sambiravo;17;M;103
Boeny;Sambiravo;17;M;103
Boeny;Sambiravo;17;M;103
Boeny;Sambiravo;17;M;103
Boeny;Sambiravo;17;M;103
Boeny;Sambiravo;17;M;103
Boeny;Sambiravo;17;M;103
Boeny;Sambiravo;17;M;103
Boeny;Sambiravo;17;M;103
Boeny;Sambiravo;17;M;103
Boeny;Sambiravo;17;M;103
Boeny;Sambiravo;17;M;103
Boeny;Sambiravo;17;M;103
Boeny;Sambiravo;17;M;103
Boeny;Sambiravo;17;M;103
Boeny;Sambiravo;17;M;103
Boeny;Sambiravo;17;M;104
Boeny;Sambiravo;17;M;104
Boeny;Sambiravo;17;M;104
Boeny;Sambiravo;17;M;104
Boeny;Sambiravo;17;M;107
Boeny;Sambiravo;17;M;110
Boeny;Sambiravo;17;M;110
Boeny;Sambiravo;17;M;110
Boeny;Sambiravo;17;M;110
Boeny;Sambiravo;17;M;110
Boeny;Sambiravo;17;M;110
Boeny;Sambiravo;17;M;110
Boeny;Sambiravo;17;M;110
Boeny;Sambiravo;17;M;110
Boeny;Sambiravo;17;M;110
Boeny;Sambiravo;17;M;110
Boeny;Sambiravo;17;M;110
Boeny;Sambiravo;17;M;110
Boeny;Sambiravo;17;M;110
Boeny;Sambiravo;17;M;110
Boeny;Sambiravo;17;M;110
Boeny;Sambiravo;17;M;110
Boeny;Sambiravo;17;M;110
Boeny;Sambiravo;17;M;111
Boeny;Sambiravo;17;M;111
Boeny;Sambiravo;17;M;111
