region.nom;district.nom;commune.nom;fokontany.nom;village.nom;fiche_enqueteur.date;fiche_enqueteur.capture_poids;fiche_enqueteur.crabe_consomme_poids;fiche_enqueteur.collecte_poids1;fiche_enqueteur.collecte_prix1;fiche_enqueteur.collecte_poids2;fiche_enqueteur.collecte_prix2;fiche_enqueteur.marche_local_poids;fiche_enqueteur.marche_local_prix;date_sortie_de_peche1;nombre_sortie_de_peche1;nombre_de_pirogue_sortie_de_peche1;nom_premier_engin1;nombre_premier_engin1;nom_deuxieme_engin1;nombre_deuxieme_engin1;date_sortie_de_peche2;nombre_sortie_de_peche2;nombre_de_pirogue_sortie_de_peche2;nom_premier_engin2;nombre_premier_engin2;nom_deuxieme_engin2;nombre_deuxieme_engin2;date_sortie_de_peche3;nombre_sortie_de_peche3;nombre_de_pirogue_sortie_de_peche3;nom_premier_engin3;nombre_premier_engin3;nom_deuxieme_engin3;nombre_deuxieme_engin3;date_sortie_de_peche4;nombre_sortie_de_peche4;nombre_de_pirogue_sortie_de_peche4;nom_premier_engin4;nombre_premier_engin4;nom_deuxieme_engin4;nombre_deuxieme_engin4;nombre_sortie_capture
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2021-12-18;12;3;4;2500;;;5;1000;2021-12-18;2;2;Nasse_(Treko);30;;0;2021-12-17;2;2;Nasse_(Treko);30;;0;2021-12-16;2;2;Nasse_(Treko);30;;0;2021-12-15;2;2;Nasse_(Treko);30;;0;8
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2021-12-18;14;1;9;2500;;;4;1000;2021-12-18;2;2;Nasse_(Treko);29;;0;2021-12-17;2;2;Nasse_(Treko);29;;0;2021-12-16;2;2;Nasse_(Treko);29;;0;2021-12-15;2;2;Nasse_(Treko);29;;0;8
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2021-12-18;22;2;10;2500;;;10;1000;2021-12-18;2;2;Nasse_(Treko);38;;0;2021-12-17;2;2;Nasse_(Treko);38;;0;2021-12-16;2;2;Nasse_(Treko);38;;0;2021-12-15;2;2;Nasse_(Treko);38;;0;8
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2021-12-18;27;6;7;2500;;;14;1000;2021-12-18;2;2;Nasse_(Treko);38;;0;2021-12-17;2;2;Nasse_(Treko);38;;0;2021-12-16;2;2;Nasse_(Treko);38;;0;2021-12-15;2;2;Nasse_(Treko);38;;0;8
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2021-12-18;28;0;10;2500;;;18;1000;2021-12-18;2;2;Nasse_(Treko);32;;0;2021-12-17;2;2;Nasse_(Treko);32;;0;2021-12-16;2;2;Nasse_(Treko);32;;0;2021-12-15;2;2;Nasse_(Treko);32;;0;8
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2021-12-18;28;6;13;2500;;;9;1000;2021-12-18;2;2;Nasse_(Treko);28;;0;2021-12-17;2;2;Nasse_(Treko);28;;0;2021-12-16;2;2;Nasse_(Treko);28;;0;2021-12-15;2;2;Nasse_(Treko);28;;0;8
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2021-12-18;29;2;9;2500;;;18;1000;2021-12-18;2;2;Nasse_(Treko);32;;0;2021-12-17;2;2;Nasse_(Treko);32;;0;2021-12-16;2;0;Nasse_(Treko);32;;0;2021-12-15;2;0;Nasse_(Treko);32;;0;8
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2021-12-18;30;0;10;2500;;;20;1000;2021-12-18;2;2;Nasse_(Treko);33;;0;2021-12-17;0;0;;0;;0;2021-12-16;2;2;Nasse_(Treko);33;;0;2021-12-15;2;2;Nasse_(Treko);33;;0;6
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2021-12-18;31;1;20;2500;;;10;1000;2021-12-18;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-12-17;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-12-16;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2021-12-15;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;4
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2021-12-18;32;0;20;2500;;;12;1000;2021-12-18;2;2;Nasse_(Treko);40;;0;2021-12-17;2;2;Nasse_(Treko);40;;0;2021-12-16;2;2;Nasse_(Treko);40;;0;2021-12-15;2;2;Nasse_(Treko);40;;0;8
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2021-12-18;33;2;18;2500;;;13;1000;2021-12-18;2;2;Nasse_(Treko);35;;0;2021-12-17;2;2;Nasse_(Treko);35;;0;2021-12-16;2;2;Nasse_(Treko);35;;0;2021-12-15;2;2;Nasse_(Treko);35;;0;8
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2021-12-18;38;3;15;2500;;;20;1000;2021-12-18;2;2;Nasse_(Treko);40;;0;2021-12-17;2;2;Nasse_(Treko);40;;0;2021-12-16;2;2;Nasse_(Treko);40;;0;2021-12-15;2;2;Nasse_(Treko);40;;0;8
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2021-12-18;46;4;24;2500;;;18;1000;2021-12-18;2;2;Nasse_(Treko);58;;0;2021-12-17;2;2;Nasse_(Treko);58;;0;2021-12-16;2;2;Nasse_(Treko);58;;0;2021-12-15;2;2;Nasse_(Treko);58;;0;8
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2021-12-18;52;0;25;2500;;;27;1000;2021-12-18;2;2;Nasse_(Treko);48;;0;2021-12-17;2;2;Nasse_(Treko);48;;0;2021-12-16;2;2;Nasse_(Treko);48;;0;2021-12-15;2;2;Nasse_(Treko);48;;0;8
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-09;11;0;7;2500;;;4;1000;2022-01-09;1;1;Balance_(Garigary,_Kiriry);35;;0;2022-01-08;1;1;Balance_(Garigary,_Kiriry);35;;0;2022-01-07;1;1;Balance_(Garigary,_Kiriry);35;;0;2022-01-06;1;1;Balance_(Garigary,_Kiriry);35;;0;4
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-09;12;0;6;2500;;;6;1000;2022-01-09;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-08;0;0;;0;;0;2022-01-07;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-06;0;0;;0;;0;2
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-09;12;0;7;2500;;;5;1000;2022-01-09;1;1;Ligne_a_la_canne_(Vintana,_Vinta);45;;0;2022-01-08;0;0;;0;;0;2022-01-07;1;1;Ligne_a_la_canne_(Vintana,_Vinta);45;;0;2022-01-06;0;0;;0;;0;2
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-09;12;0;7;2500;;;5;1000;2022-01-09;2;2;Nasse_(Treko);35;;0;2022-01-08;2;2;Nasse_(Treko);35;;0;2022-01-07;2;2;Nasse_(Treko);35;;0;2022-01-06;2;2;Nasse_(Treko);35;;0;8
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-09;17;3;9;2500;;;5;1000;2022-01-09;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-07;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-06;0;0;;0;;0;3
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-09;18;0;10;2500;;;8;1000;2022-01-09;1;1;Ligne_a_la_canne_(Vintana,_Vinta);42;;0;2022-01-08;1;1;Ligne_a_la_canne_(Vintana,_Vinta);42;;0;2022-01-07;0;0;;0;;0;2022-01-06;0;0;;0;;0;2
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-09;22;0;15;2500;;;7;1000;2022-01-09;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-07;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-06;0;0;;0;;0;3
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-09;24;0;18;2500;;;6;1000;2022-01-09;1;1;Balance_(Garigary,_Kiriry);24;;0;2022-01-08;1;1;Balance_(Garigary,_Kiriry);24;;0;2022-01-07;1;1;Balance_(Garigary,_Kiriry);24;;0;2022-01-06;0;0;;0;;0;3
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-09;24;2;10;2500;;;12;1000;2022-01-09;1;1;Ligne_a_la_canne_(Vintana,_Vinta);40;;0;2022-01-08;1;1;Ligne_a_la_canne_(Vintana,_Vinta);40;;0;2022-01-07;1;1;Ligne_a_la_canne_(Vintana,_Vinta);40;;0;2022-01-06;0;0;;0;;0;3
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-09;25;0;13;2500;;;12;1000;2022-01-09;1;1;Ligne_a_la_canne_(Vintana,_Vinta);38;;0;2022-01-08;1;1;Ligne_a_la_canne_(Vintana,_Vinta);38;;0;2022-01-07;1;1;Ligne_a_la_canne_(Vintana,_Vinta);38;;0;2022-01-06;0;0;;0;;0;3
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-09;26;1;15;2500;;;10;1000;2022-01-09;1;1;Ligne_a_la_canne_(Vintana,_Vinta);40;;0;2022-01-08;1;1;Ligne_a_la_canne_(Vintana,_Vinta);40;;0;2022-01-07;1;1;Ligne_a_la_canne_(Vintana,_Vinta);40;;0;2022-01-06;0;0;;0;;0;3
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-09;28;0;10;2500;;;18;1000;2022-01-09;1;1;Ligne_a_la_canne_(Vintana,_Vinta);38;;0;2022-01-08;1;1;Ligne_a_la_canne_(Vintana,_Vinta);38;;0;2022-01-07;1;1;Ligne_a_la_canne_(Vintana,_Vinta);38;;0;2022-01-06;0;0;;0;;0;3
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-09;30;0;17;2500;;;13;1000;2022-01-09;2;2;Nasse_(Treko);35;;0;2022-01-08;2;2;Nasse_(Treko);35;;0;2022-01-07;2;2;Nasse_(Treko);35;;0;2022-01-06;2;2;Nasse_(Treko);35;;0;8
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-09;38;0;20;2500;;;18;1000;2022-01-09;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-01-08;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-01-07;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-01-06;0;0;;0;;0;3
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-21;4;1;1;2500;;;2;1000;2022-01-21;1;1;Nasse_(Treko);37;;0;2022-01-20;2;2;Nasse_(Treko);37;;0;2022-01-19;0;0;;0;;0;2022-01-18;0;0;;0;;0;1
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-21;4.5;0.5;2;2500;;;2;1000;2022-01-21;1;1;Nasse_(Treko);40;;0;2022-01-20;2;2;Nasse_(Treko);40;;0;2022-01-19;0;0;;0;;0;2022-01-18;0;0;;0;;0;1
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-26;1;0;0;2000;;;1;1000;2022-01-26;1;1;Ligne_a_la_canne_(Vintana,_Vinta);29;;0;2022-01-25;0;0;;0;;0;2022-01-24;0;0;;0;;0;2022-01-23;0;0;;0;;0;1
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-26;2.3;0.3;1;2500;;;1;1000;2022-01-26;1;1;Ligne_a_la_canne_(Vintana,_Vinta);33;;0;2022-01-25;0;0;;0;;0;2022-01-24;0;0;;0;;0;2022-01-23;0;0;;0;;0;1
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-26;3.4;0.4;1;2500;;;2;1000;2022-01-26;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-01-25;0;0;;0;;0;2022-01-24;0;0;;0;;0;2022-01-23;0;0;;0;;0;1
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-26;4;0.5;2;2500;;;1.5;1000;2022-01-26;1;1;Ligne_a_la_canne_(Vintana,_Vinta);40;;0;2022-01-25;0;0;;0;;0;2022-01-24;0;0;;0;;0;2022-01-23;0;0;;0;;0;1
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-26;5;0.5;2;2500;;;2.5;1000;2022-01-26;1;1;Ligne_a_la_canne_(Vintana,_Vinta);38;;0;2022-01-25;0;0;;0;;0;2022-01-24;0;0;;0;;0;2022-01-23;0;0;;0;;0;1
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-26;5;1;2;2500;;;2;1000;2022-01-26;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-25;0;0;;0;;0;2022-01-24;0;0;;0;;0;2022-01-23;0;0;;0;;0;1
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-26;9;2;3;2000;;;4;1000;2022-01-26;1;1;Balance_(Garigary,_Kiriry);23;;0;2022-01-25;0;0;;0;;0;2022-01-24;0;0;;0;;0;2022-01-23;0;0;;0;;0;1
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-01-26;9.5;1.5;4;2500;;;4;1000;2022-01-26;1;1;Ligne_a_la_canne_(Vintana,_Vinta);42;;0;2022-01-25;0;0;;0;;0;2022-01-24;0;0;;0;;0;2022-01-23;0;0;;0;;0;1
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-03;5.5;0;1.5;2500;;;4;1000;2022-02-03;1;1;Ligne_a_la_canne_(Vintana,_Vinta);38;;0;2022-02-02;1;1;Ligne_a_la_canne_(Vintana,_Vinta);38;;0;2022-02-01;0;0;;0;;0;2022-01-31;0;0;;0;;0;2
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-03;6.5;1;3;2500;;;2.5;1000;2022-02-03;2;2;Nasse_(Treko);38;;0;2022-02-02;2;2;Nasse_(Treko);38;;0;2022-02-01;1;1;Nasse_(Treko);38;;0;2022-01-31;0;0;;0;;0;5
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-03;9;0.5;3;2500;;;5.5;1000;2022-02-03;2;2;Nasse_(Treko);30;;0;2022-02-02;2;2;Nasse_(Treko);30;;0;2022-02-01;0;0;;0;;0;2022-01-31;0;0;;0;;0;4
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-03;12;1;6;2500;;;5;1000;2022-02-03;1;0;Nasse_(Treko);35;;0;2022-02-02;1;1;Nasse_(Treko);35;;0;2022-02-01;1;1;Nasse_(Treko);35;;0;2022-01-31;0;0;;0;;0;3
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-03;19;0.5;10;2500;;;8.5;1000;2022-02-03;2;2;Nasse_(Treko);30;;0;2022-02-02;2;2;Nasse_(Treko);30;;0;2022-02-01;0;0;;0;;0;2022-01-31;0;0;;0;;0;2
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-03;20;1;12;2500;;;7;1000;2022-02-03;1;1;Nasse_(Treko);40;;0;2022-02-02;1;1;Nasse_(Treko);40;;0;2022-02-01;0;0;;0;;0;2022-01-31;0;0;;0;;0;2
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-04;2;0.5;0.5;2500;;;1;1000;2022-02-04;2;2;Nasse_(Treko);30;;0;2022-02-03;1;1;Nasse_(Treko);30;;0;2022-02-02;1;1;Nasse_(Treko);30;;0;2022-02-01;0;0;;0;;0;4
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-04;4;0;1;2500;;;3;1000;2022-02-04;2;2;Nasse_(Treko);22;;0;2022-02-03;1;1;Nasse_(Treko);22;;0;2022-02-02;0;0;;0;;0;2022-02-01;0;0;;0;;0;3
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-04;6;0.5;2;2500;;;3.5;1000;2022-02-04;2;2;Nasse_(Treko);30;;0;2022-02-03;2;2;Nasse_(Treko);30;;0;2022-02-02;2;2;Nasse_(Treko);30;;0;2022-02-01;0;0;;0;;0;6
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-04;7;0.5;3;2500;;;3.5;1000;2022-02-04;1;1;Nasse_(Treko);35;;0;2022-02-03;1;1;Nasse_(Treko);35;;0;2022-02-02;0;0;;0;;0;2022-02-01;0;0;;0;;0;2
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-04;12;1;8;2500;;;3;1000;2022-02-04;2;2;Nasse_(Treko);32;;0;2022-02-03;2;2;Nasse_(Treko);32;;0;2022-02-02;2;2;Nasse_(Treko);32;;0;2022-02-01;0;0;;0;;0;6
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-04;19;1;11;2500;;;7;1000;2022-02-04;2;2;Nasse_(Treko);38;;0;2022-02-03;1;1;Nasse_(Treko);38;;0;2022-02-02;1;1;Nasse_(Treko);38;;0;2022-02-01;0;0;;0;;0;4
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-09;10;0;4;2500;;;6;1000;2022-02-09;1;1;Ligne_a_la_canne_(Vintana,_Vinta);36;;0;2022-02-08;0;0;;0;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-09;14;1.5;2;2500;;;10.5;1000;2022-02-09;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-08;0;0;;0;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-10;2.5;0;1;2500;;;1.5;1000;2022-02-10;1;1;Ligne_a_la_canne_(Vintana,_Vinta);36;;0;2022-02-09;1;1;Ligne_a_la_canne_(Vintana,_Vinta);36;;0;2022-02-08;0;0;;0;;0;2022-02-07;0;0;;0;;0;2
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-10;4.5;0;1.5;2500;;;3;1000;2022-02-10;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-09;0;0;;0;;0;2022-02-08;0;0;;0;;0;2022-02-07;0;0;;0;;0;1
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-10;7;0;3;2500;;;4;1000;2022-02-10;1;1;Ligne_a_la_canne_(Vintana,_Vinta);35;;0;2022-02-09;1;1;Ligne_a_la_canne_(Vintana,_Vinta);35;;0;2022-02-08;0;0;;0;;0;2022-02-07;0;0;;0;;0;1
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-10;8;0;5;2500;;;3;1000;2022-02-10;1;1;Ligne_a_la_canne_(Vintana,_Vinta);38;;0;2022-02-09;1;1;Ligne_a_la_canne_(Vintana,_Vinta);38;;0;2022-02-08;0;0;;0;;0;2022-02-07;0;0;;0;;0;2
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-10;9;1;4;2500;;;4;1000;2022-02-10;1;1;Ligne_a_la_canne_(Vintana,_Vinta);35;;0;2022-02-09;1;1;Ligne_a_la_canne_(Vintana,_Vinta);35;;0;2022-02-08;1;1;Ligne_a_la_canne_(Vintana,_Vinta);35;;0;2022-02-07;0;0;;0;;0;3
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-10;12;2;5;2500;;;5;1000;2022-02-10;1;1;Ligne_a_la_canne_(Vintana,_Vinta);40;;0;2022-02-09;1;1;Ligne_a_la_canne_(Vintana,_Vinta);40;;0;2022-02-08;1;1;Ligne_a_la_canne_(Vintana,_Vinta);40;;0;2022-02-07;0;0;;0;;0;3
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-10;13;0;8;2500;;;5;1000;2022-02-10;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-09;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-08;0;0;;0;;0;2022-02-07;0;0;;0;;0;2
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-10;16;1;9;0;;;6;1000;2022-02-10;1;1;Balance_(Garigary,_Kiriry);23;;0;2022-02-09;1;1;Balance_(Garigary,_Kiriry);23;;0;2022-02-08;0;0;;0;;0;2022-02-07;0;0;;0;;0;2
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-17;1;0;1;2500;;;0;1000;2022-02-17;1;1;Nasse_(Treko);36;;0;2022-02-16;0;0;;0;;0;2022-02-15;0;0;;0;;0;2022-02-14;0;0;;0;;0;1
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-17;3;0;2;2500;;;1;1000;2022-02-17;1;1;Nasse_(Treko);42;;0;2022-02-16;1;1;Nasse_(Treko);42;;0;2022-02-15;0;0;;0;;0;2022-02-14;0;0;;0;;0;2
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-17;4.5;0.5;2;2500;;;2;1000;2022-02-17;2;2;Nasse_(Treko);28;;0;2022-02-16;2;2;Nasse_(Treko);28;;0;2022-02-15;0;0;;0;;0;2022-02-14;0;0;;0;;0;4
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-17;7;0;4;2500;;;3;1000;2022-02-17;1;1;Nasse_(Treko);42;;0;2022-02-16;1;1;Nasse_(Treko);42;;0;2022-02-15;0;0;;0;;0;2022-02-14;0;0;;0;;0;2
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-17;10;1.5;3.5;2500;;;5;1000;2022-02-17;2;2;Nasse_(Treko);40;;0;2022-02-16;2;2;Nasse_(Treko);40;;0;2022-02-15;0;0;;0;;0;2022-02-14;0;0;;0;;0;4
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-18;1;0;1;2500;;;0;1000;2022-02-18;2;2;Nasse_(Treko);38;;0;2022-02-17;2;2;Nasse_(Treko);38;;0;2022-02-16;2;2;Nasse_(Treko);38;;0;2022-02-15;0;0;;0;;0;6
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-18;3;0;1;2500;;;2;1000;2022-02-18;2;2;Nasse_(Treko);31;;0;2022-02-17;2;2;Nasse_(Treko);31;;0;2022-02-16;2;2;Nasse_(Treko);31;;0;2022-02-15;0;0;;0;;0;6
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-18;3;0;2;2500;;;1;1000;2022-02-18;1;1;Nasse_(Treko);30;;0;2022-02-17;1;1;Nasse_(Treko);30;;0;2022-02-16;1;1;Nasse_(Treko);30;;0;2022-02-15;0;0;;0;;0;3
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-18;5;0;3;2500;;;2;1000;2022-02-18;2;2;Nasse_(Treko);42;;0;2022-02-17;1;1;Nasse_(Treko);42;;0;2022-02-16;1;1;Nasse_(Treko);42;;0;2022-02-15;0;0;;0;;0;4
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-18;7;0;5;2500;;;2;1000;2022-02-18;2;2;Nasse_(Treko);50;;0;2022-02-17;2;2;Nasse_(Treko);50;;0;2022-02-16;2;2;Nasse_(Treko);50;;0;2022-02-15;0;0;;0;;0;6
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-18;9;1;4;2500;;;4;1000;2022-02-18;2;2;Nasse_(Treko);45;;0;2022-02-17;2;2;Nasse_(Treko);45;;0;2022-02-16;2;2;Nasse_(Treko);45;;0;2022-02-15;0;0;;0;;0;6
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-18;11;0.5;6;2500;;;4.5;1000;2022-02-18;2;2;Nasse_(Treko);50;;0;2022-02-17;2;2;Nasse_(Treko);50;;0;2022-02-16;2;2;Nasse_(Treko);50;;0;2022-02-15;0;0;;0;;0;6
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-18;12;1;8;2500;;;3;1000;2022-02-18;2;2;Nasse_(Treko);45;;0;2022-02-17;2;2;Nasse_(Treko);45;;0;2022-02-16;2;2;Nasse_(Treko);45;;0;2022-02-15;0;0;;0;;0;6
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-22;3.5;0.5;1;2500;;;2;1000;2022-02-22;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-21;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-20;0;0;;0;;0;2022-02-19;0;0;;0;;0;2
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-22;7;0;2;2500;;;5;1000;2022-02-22;1;1;Ligne_a_la_canne_(Vintana,_Vinta);38;;0;2022-02-21;0;0;;0;;0;2022-02-20;0;0;;0;;0;2022-02-19;0;0;;0;;0;1
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-22;11;1;6;2500;;;4;1000;2022-02-22;1;1;Ligne_a_la_canne_(Vintana,_Vinta);40;;0;2022-02-21;0;0;;0;;0;2022-02-20;0;0;;0;;0;2022-02-19;0;0;;0;;0;1
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-23;1;0;1;2500;;;0;1000;2022-02-23;1;1;Ligne_a_la_canne_(Vintana,_Vinta);41;;0;2022-02-22;0;0;;0;;0;2022-02-21;0;0;;0;;0;2022-02-20;0;0;;0;;0;1
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-23;4;0;2;2500;;;2;1000;2022-02-23;1;1;Ligne_a_la_canne_(Vintana,_Vinta);38;;0;2022-02-22;1;1;Ligne_a_la_canne_(Vintana,_Vinta);38;;0;2022-02-21;0;0;;0;;0;2022-02-20;0;0;;0;;0;2
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-23;7;1;4;2500;;;2;1000;2022-02-23;1;1;Balance_(Garigary,_Kiriry);23;;0;2022-02-22;0;0;;0;;0;2022-02-21;0;0;;0;;0;2022-02-20;0;0;;0;;0;1
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-24;3.5;0.5;1;2500;;;2;1000;2022-02-24;1;1;Ligne_a_la_canne_(Vintana,_Vinta);38;;0;2022-02-23;1;1;Ligne_a_la_canne_(Vintana,_Vinta);38;;0;2022-02-22;1;1;Ligne_a_la_canne_(Vintana,_Vinta);38;;0;2022-02-21;0;0;;0;;0;3
Sofia;Analalava;Mahadrodroka;Andamoty;Ambatoraikitra;2022-02-24;4;0;1;2500;;;3;1000;2022-02-24;1;1;Balance_(Garigary,_Kiriry);23;;0;2022-02-23;1;1;Balance_(Garigary,_Kiriry);23;;0;2022-02-22;0;0;;0;;0;2022-02-21;0;0;;0;;0;2
