zone_corecrabe.nom;village.nom;fiche_enqueteur.date;fiche_enqueteur.capture_poids;date_sortie_de_peche1;nombre_sortie_de_peche1;nombre_de_pirogue_sortie_de_peche1;nom_premier_engin1;nombre_premier_engin1;nom_deuxieme_engin1;nombre_deuxieme_engin1;date_sortie_de_peche2;nombre_sortie_de_peche2;nombre_de_pirogue_sortie_de_peche2;nom_premier_engin2;nombre_premier_engin2;nom_deuxieme_engin2;nombre_deuxieme_engin2;date_sortie_de_peche3;nombre_sortie_de_peche3;nombre_de_pirogue_sortie_de_peche3;nom_premier_engin3;nombre_premier_engin3;nom_deuxieme_engin3;nombre_deuxieme_engin3;date_sortie_de_peche4;nombre_sortie_de_peche4;nombre_de_pirogue_sortie_de_peche4;nom_premier_engin4;nombre_premier_engin4;nom_deuxieme_engin4;nombre_deuxieme_engin4;nombre_sortie_capture;echantillon.trie;crabe.sexe;crabe.taille
Mahajanga;Marotia;2021-05-16;27;2021-05-16;0;0;Non renseigné;0;Non renseigné;0;2021-05-15;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-14;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-13;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;3;false;NO;120
Mahajanga;Marotia;2021-05-16;27;2021-05-16;0;0;Non renseigné;0;Non renseigné;0;2021-05-15;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-14;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-13;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;3;false;NO;122
Mahajanga;Marotia;2021-05-16;27;2021-05-16;0;0;Non renseigné;0;Non renseigné;0;2021-05-15;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-14;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-13;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;3;false;NO;130
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;M;87
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;M;88
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;M;93
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;M;95
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;M;100
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;M;100
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;M;100
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;M;102
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;M;103
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;M;107
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;M;107
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;M;117
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;M;118
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;M;122
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;M;124
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;M;131
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;NO;93
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;NO;95
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;NO;98
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;NO;100
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;NO;101
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;NO;106
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;NO;110
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;NO;110
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;NO;113
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;NO;115
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;NO;120
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;NO;126
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;NO;127
Mahajanga;Marotia;2021-05-18;20;2021-05-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-17;0;0;Non renseigné;0;Non renseigné;0;2021-05-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-05-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;3;false;NO;130
Mahajanga;Marotia;2021-08-03;4;2021-08-03;0;0;Non renseigné;0;Non renseigné;0;2021-08-02;0;0;Non renseigné;0;Non renseigné;0;2021-08-01;0;0;Non renseigné;0;Non renseigné;0;2021-07-31;0;0;Non renseigné;0;Non renseigné;0;0;true;M;100
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;FO;120
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;M;101
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;M;101
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;M;101
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;M;103
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;M;103
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;M;111
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;M;111
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;M;111
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;M;111
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;M;111
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;M;112
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;M;112
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;M;112
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;M;112
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;M;112
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;NO;101
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;NO;101
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;NO;102
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;NO;102
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;NO;102
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;NO;103
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;NO;103
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;NO;103
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;NO;103
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;NO;103
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;NO;111
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;NO;111
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;NO;111
Mahajanga;Sambiravo;2021-05-03;15;2021-05-03;1;1;Balance (Garigary, Kiriry);25;Non renseigné;0;2021-05-02;0;0;Non renseigné;0;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;1;false;NO;111
Mahajanga;Sambiravo;2021-05-03;20;2021-05-03;1;1;Balance (Garigary, Kiriry);15;Non renseigné;0;2021-05-02;1;1;Balance (Garigary, Kiriry);15;Non renseigné;0;2021-05-01;1;1;Balance (Garigary, Kiriry);15;Non renseigné;0;2021-04-30;1;1;Balance (Garigary, Kiriry);15;Non renseigné;0;4;false;NR;103
Mahajanga;Sambiravo;2021-05-03;25;2021-05-03;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-02;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;2;false;M;101
Mahajanga;Sambiravo;2021-05-03;25;2021-05-03;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-02;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;2;false;M;101
Mahajanga;Sambiravo;2021-05-03;25;2021-05-03;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-02;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;2;false;M;101
Mahajanga;Sambiravo;2021-05-03;25;2021-05-03;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-02;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;2;false;M;102
Mahajanga;Sambiravo;2021-05-03;25;2021-05-03;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-02;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;2;false;M;102
Mahajanga;Sambiravo;2021-05-03;25;2021-05-03;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-02;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;2;false;M;102
Mahajanga;Sambiravo;2021-05-03;25;2021-05-03;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-02;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;2;false;M;103
Mahajanga;Sambiravo;2021-05-03;25;2021-05-03;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-02;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;2;false;M;103
Mahajanga;Sambiravo;2021-05-03;25;2021-05-03;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-02;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;2;false;M;105
Mahajanga;Sambiravo;2021-05-03;25;2021-05-03;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-02;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;2;false;M;111
Mahajanga;Sambiravo;2021-05-03;25;2021-05-03;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-02;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;2;false;M;111
Mahajanga;Sambiravo;2021-05-03;25;2021-05-03;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-02;1;1;Balance (Garigary, Kiriry);30;Non renseigné;0;2021-05-01;0;0;Non renseigné;0;Non renseigné;0;2021-04-30;0;0;Non renseigné;0;Non renseigné;0;2;false;M;111
