zone_corecrabe.nom,village.nom,fiche_acheteur.date,fiche_acheteur.collecte_poids1,date_sortie_de_peche1,nombre_sortie_de_peche1,nombre_de_pirogue_sortie_de_peche1,nom_premier_engin1,nombre_premier_engin1,nom_deuxieme_engin1,nombre_deuxieme_engin1,date_sortie_de_peche2,nombre_sortie_de_peche2,nombre_de_pirogue_sortie_de_peche2,nom_premier_engin2,nombre_premier_engin2,nom_deuxieme_engin2,nombre_deuxieme_engin2,date_sortie_de_peche3,nombre_sortie_de_peche3,nombre_de_pirogue_sortie_de_peche3,nom_premier_engin3,nombre_premier_engin3,nom_deuxieme_engin3,nombre_deuxieme_engin3,date_sortie_de_peche4,nombre_sortie_de_peche4,nombre_de_pirogue_sortie_de_peche4,nom_premier_engin4,nombre_premier_engin4,nom_deuxieme_engin4,nombre_deuxieme_engin4,nombre_sortie_vente
Ambanja,Ambolikapiky,2022-09-06,1,2022-09-06,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-05,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-04,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-03,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Ambanja,Ambolikapiky,2022-09-09,2,2022-09-09,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-08,0,0,,0,,0,2022-09-07,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-06,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Ambanja,Ambolikapiky,2022-09-09,2,2022-09-09,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-08,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-07,0,0,,0,,0,2022-09-06,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Ambanja,Ambolikapiky,2022-09-09,2,2022-09-09,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-08,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-07,0,0,,0,,0,2022-09-06,0,0,,0,,0,1
Ambanja,Ambolikapiky,2022-09-09,3,2022-09-09,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-08,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-07,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-06,0,0,,0,,0,1
Ambanja,Ambolikapiky,2022-09-12,0,2022-09-12,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-11,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-10,0,0,,0,,0,2022-09-09,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Ambanja,Ambolikapiky,2022-09-12,1,2022-09-12,2,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-11,0,0,,0,,0,2022-09-10,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-09,0,0,,0,,0,1
Ambanja,Ambolikapiky,2022-09-12,1,2022-09-12,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-11,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-10,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-09,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Ambanja,Ambolikapiky,2022-09-12,2,2022-09-12,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-11,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-10,0,0,,0,,0,2022-09-09,0,0,,0,,0,1
Ambanja,Ambolikapiky,2022-09-12,2,2022-09-12,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,2022-09-09,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Ambanja,Ambolikapiky,2022-09-15,1,2022-09-15,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-14,1,0,,0,,0,2022-09-13,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-12,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Ambanja,Ambolikapiky,2022-09-15,1,2022-09-15,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-14,0,0,,0,,0,2022-09-13,0,0,,0,,0,2022-09-12,0,0,,0,,0,1
Ambanja,Ambolikapiky,2022-09-15,1,2022-09-15,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-14,1,0,,0,,0,2022-09-13,0,0,,0,,0,2022-09-12,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Ambanja,Ambolikapiky,2022-09-15,1,2022-09-15,1,0,,0,,0,2022-09-14,1,0,,0,,0,2022-09-13,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-12,0,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Ambanja,Ankotika,2022-09-12,1,2022-09-12,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,2022-09-09,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-12,2,2022-09-12,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,2022-09-09,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-12,2,2022-09-12,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,2022-09-09,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-12,3,2022-09-12,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,2022-09-09,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-12,3,2022-09-12,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,2022-09-09,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-12,4,2022-09-12,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,2022-09-09,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-13,2,2022-09-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-12,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-13,2,2022-09-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-12,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-13,2,2022-09-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-12,0,0,,0,,0,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-13,4,2022-09-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-12,0,0,,0,,0,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-13,5,2022-09-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-12,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-18,1,2022-09-18,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-17,0,0,,0,,0,2022-09-16,0,0,,0,,0,2022-09-15,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-18,2,2022-09-18,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-17,0,0,,0,,0,2022-09-16,0,0,,0,,0,2022-09-15,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-18,2,2022-09-18,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-17,0,0,,0,,0,2022-09-16,0,0,,0,,0,2022-09-15,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-18,2,2022-09-18,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-17,0,0,,0,,0,2022-09-16,0,0,,0,,0,2022-09-15,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-18,3,2022-09-18,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-17,0,0,,0,,0,2022-09-16,0,0,,0,,0,2022-09-15,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-18,4,2022-09-18,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-17,0,0,,0,,0,2022-09-16,0,0,,0,,0,2022-09-15,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-19,1,2022-09-19,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-18,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-17,0,0,,0,,0,2022-09-16,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-19,2,2022-09-19,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-18,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-17,0,0,,0,,0,2022-09-16,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-19,2,2022-09-19,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-18,0,0,,0,,0,2022-09-17,0,0,,0,,0,2022-09-16,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-19,2,2022-09-19,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-18,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-17,0,0,,0,,0,2022-09-16,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-19,2,2022-09-19,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-18,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-17,0,0,,0,,0,2022-09-16,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-19,3,2022-09-19,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-18,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-17,0,0,,0,,0,2022-09-16,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-19,3,2022-09-19,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-18,0,0,,0,,0,2022-09-17,0,0,,0,,0,2022-09-16,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-19,5,2022-09-19,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-18,0,0,,0,,0,2022-09-17,0,0,,0,,0,2022-09-16,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-26,1,2022-09-26,1,0,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",2,,0,2022-09-25,0,0,,0,,0,2022-09-24,0,0,,0,,0,2022-09-23,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-26,1,2022-09-26,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-25,0,0,,0,,0,2022-09-24,0,0,,0,,0,2022-09-23,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-26,1,2022-09-26,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-25,0,0,,0,,0,2022-09-24,0,0,,0,,0,2022-09-23,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-26,1,2022-09-26,1,0,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",2,,0,2022-09-25,0,0,,0,,0,2022-09-24,0,0,,0,,0,2022-09-23,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-26,1,2022-09-26,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-25,0,0,,0,,0,2022-09-24,0,0,,0,,0,2022-09-23,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-27,0,2022-09-27,1,0,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",2,,0,2022-09-26,0,0,,0,,0,2022-09-25,0,0,,0,,0,2022-09-24,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-27,0,2022-09-27,1,0,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",2,,0,2022-09-26,0,0,,0,,0,2022-09-25,0,0,,0,,0,2022-09-24,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-27,1,2022-09-27,1,0,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",2,,0,2022-09-26,0,0,,0,,0,2022-09-25,0,0,,0,,0,2022-09-24,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-27,1,2022-09-27,1,0,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",2,,0,2022-09-26,0,0,,0,,0,2022-09-25,0,0,,0,,0,2022-09-24,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-27,1,2022-09-27,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-26,0,0,,0,,0,2022-09-25,0,0,,0,,0,2022-09-24,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-27,2,2022-09-27,1,0,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",2,,0,2022-09-26,1,0,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",2,,0,2022-09-25,0,0,,0,,0,2022-09-24,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-27,2,2022-09-27,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-26,0,0,,0,,0,2022-09-25,0,0,,0,,0,2022-09-24,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-27,2,2022-09-27,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-26,0,0,,0,,0,2022-09-25,0,0,,0,,0,2022-09-24,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-27,3,2022-09-27,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-26,0,0,,0,,0,2022-09-25,0,0,,0,,0,2022-09-24,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-27,3,2022-09-27,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-26,0,0,,0,,0,2022-09-25,0,0,,0,,0,2022-09-24,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-28,1,2022-09-28,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-27,0,0,,0,,0,2022-09-26,0,0,,0,,0,2022-09-25,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-28,1,2022-09-28,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-27,0,0,,0,,0,2022-09-26,0,0,,0,,0,2022-09-25,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-28,1,2022-09-28,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-27,0,0,,0,,0,2022-09-26,0,0,,0,,0,2022-09-25,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-28,2,2022-09-28,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-27,0,0,,0,,0,2022-09-26,0,0,,0,,0,2022-09-25,0,0,,0,,0,1
Ambanja,Ankotika,2022-09-28,2,2022-09-28,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-27,0,0,,0,,0,2022-09-26,0,0,,0,,0,2022-09-25,0,0,,0,,0,1
Ambanja,Antsatrana,2022-09-17,13,2022-09-17,1,1,"Balance_(Garigary,_Kiriry)",15,,0,2022-09-16,1,1,"Balance_(Garigary,_Kiriry)",15,,0,2022-09-15,1,1,"Balance_(Garigary,_Kiriry)",15,,0,2022-09-14,0,0,,0,,0,3
Ambanja,Antsatrana,2022-09-17,18,2022-09-17,1,1,"Balance_(Garigary,_Kiriry)",10,,0,2022-09-16,1,1,"Balance_(Garigary,_Kiriry)",10,,0,2022-09-15,1,1,"Balance_(Garigary,_Kiriry)",10,,0,2022-09-14,0,0,,0,,0,3
Ambanja,Antsatrana,2022-09-17,18,2022-09-17,1,1,"Balance_(Garigary,_Kiriry)",8,,0,2022-09-16,1,1,"Balance_(Garigary,_Kiriry)",8,,0,2022-09-15,1,1,"Balance_(Garigary,_Kiriry)",8,,0,2022-09-14,0,0,,0,,0,3
Ambanja,Antsatrana,2022-09-17,19,2022-09-17,1,1,"Balance_(Garigary,_Kiriry)",13,,0,2022-09-16,1,1,"Balance_(Garigary,_Kiriry)",13,,0,2022-09-15,1,1,"Balance_(Garigary,_Kiriry)",13,,0,2022-09-14,0,0,,0,,0,3
Ambanja,Antsatrana,2022-09-17,20,2022-09-17,1,1,"Balance_(Garigary,_Kiriry)",16,,0,2022-09-16,1,1,"Balance_(Garigary,_Kiriry)",16,,0,2022-09-15,0,0,,0,,0,2022-09-14,0,0,,0,,0,2
Ambanja,Antsatrana,2022-09-29,9,2022-09-29,1,1,"Balance_(Garigary,_Kiriry)",10,,0,2022-09-28,1,1,"Balance_(Garigary,_Kiriry)",10,,0,2022-09-27,1,1,"Balance_(Garigary,_Kiriry)",10,,0,2022-09-26,0,0,,0,,0,3
Ambanja,Antsatrana,2022-09-29,10,2022-09-29,1,1,"Balance_(Garigary,_Kiriry)",12,,0,2022-09-28,1,1,"Balance_(Garigary,_Kiriry)",12,,0,2022-09-27,1,1,"Balance_(Garigary,_Kiriry)",12,,0,2022-09-26,0,0,,0,,0,3
Ambanja,Antsatrana,2022-09-29,12,2022-09-29,1,1,"Balance_(Garigary,_Kiriry)",10,,0,2022-09-28,1,1,"Balance_(Garigary,_Kiriry)",10,,0,2022-09-27,0,0,,0,,0,2022-09-26,0,0,,0,,0,2
Ambanja,Antsatrana,2022-09-29,14,2022-09-29,1,1,"Balance_(Garigary,_Kiriry)",10,,0,2022-09-28,1,1,"Balance_(Garigary,_Kiriry)",10,,0,2022-09-27,1,1,"Balance_(Garigary,_Kiriry)",10,,0,2022-09-26,0,0,,0,,0,3
Ambanja,Antsatrana,2022-09-29,15,2022-09-29,1,1,"Balance_(Garigary,_Kiriry)",14,,0,2022-09-28,1,1,"Balance_(Garigary,_Kiriry)",14,,0,2022-09-27,0,0,,0,,0,2022-09-26,0,0,,0,,0,2
Mahajanga,Antsakoamanera,2022-09-02,3,2022-09-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-08-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-08-30,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Mahajanga,Antsakoamanera,2022-09-02,5,2022-09-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-08-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-08-30,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Mahajanga,Antsakoamanera,2022-09-02,6,2022-09-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-08-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-08-30,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Mahajanga,Antsakoamanera,2022-09-02,9,2022-09-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-08-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-08-30,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Mahajanga,Antsakoamanera,2022-09-02,10,2022-09-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-08-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-08-30,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Mahajanga,Antsakoamanera,2022-09-03,1,2022-09-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-08-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Mahajanga,Antsakoamanera,2022-09-03,2,2022-09-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-08-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Mahajanga,Antsakoamanera,2022-09-03,3,2022-09-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-08-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Mahajanga,Antsakoamanera,2022-09-03,7,2022-09-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-08-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Mahajanga,Antsakoamanera,2022-09-03,9,2022-09-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-08-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Mahajanga,Antsakoamanera,2022-09-05,1,2022-09-05,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-04,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Mahajanga,Antsakoamanera,2022-09-05,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Mahajanga,Antsakoamanera,2022-09-05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Mahajanga,Antsakoamanera,2022-09-05,7,2022-09-05,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-04,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Mahajanga,Antsakoamanera,2022-09-05,8,2022-09-05,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-04,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Mahajanga,Antsakoamanera,2022-09-06,1,2022-09-06,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-05,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-04,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Mahajanga,Antsakoamanera,2022-09-06,2,2022-09-06,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-05,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-04,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Mahajanga,Antsakoamanera,2022-09-06,3,2022-09-06,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-05,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-04,1,1,,0,,0,2022-09-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Mahajanga,Antsakoamanera,2022-09-06,5,2022-09-06,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-05,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-04,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Mahajanga,Antsakoamanera,2022-09-06,7,2022-09-06,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-05,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-04,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-09-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
