zone_corecrabe.nom;region.nom;district.nom;commune.nom;fokontany.nom;village.nom;fiche.date_expedition;fiche_enqueteur.date;fiche_enqueteur.participant_individu;fiche_enqueteur.participant_nombre;fiche_enqueteur.capture_poids;fiche_enqueteur.crabe_consomme_poids;fiche_enqueteur.crabe_consomme_nombre;fiche_enqueteur.collecte_poids1;fiche_enqueteur.collecte_prix1;fiche_enqueteur.collecte_poids2;fiche_enqueteur.collecte_prix2;fiche_enqueteur.marche_local_poids;fiche_enqueteur.marche_local_prix;date_sortie_de_peche1;nombre_sortie_de_peche1;nombre_de_pirogue_sortie_de_peche1;nom_premier_engin1;nombre_premier_engin1;nom_deuxieme_engin1;nombre_deuxieme_engin1;date_sortie_de_peche2;nombre_sortie_de_peche2;nombre_de_pirogue_sortie_de_peche2;nom_premier_engin2;nombre_premier_engin2;nom_deuxieme_engin2;nombre_deuxieme_engin2;date_sortie_de_peche3;nombre_sortie_de_peche3;nombre_de_pirogue_sortie_de_peche3;nom_premier_engin3;nombre_premier_engin3;nom_deuxieme_engin3;nombre_deuxieme_engin3;date_sortie_de_peche4;nombre_sortie_de_peche4;nombre_de_pirogue_sortie_de_peche4;nom_premier_engin4;nombre_premier_engin4;nom_deuxieme_engin4;nombre_deuxieme_engin4;nombre_sortie_capture;echantillon.trie;echantillon.taille_absente;echantillon.taille_absente_autre;echantillon.poids;crabe.taille
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4.5;85
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4.5;86
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4.5;90
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4.5;90
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4.5;90
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4.5;92
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4.5;96
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4.5;98
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4.5;101
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4.5;104
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4.5;105
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4.5;106
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4.5;108
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4.5;109
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4.5;112
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4.5;112
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4.5;126
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4.5;142
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;82
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;85
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;87
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;87
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;88
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;88
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;88
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;90
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;90
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;91
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;91
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;92
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;93
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;93
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;95
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;96
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;97
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;98
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;100
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;100
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;101
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;105
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;108
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;108
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;110
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;111
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;113
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;120
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;125
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6;127
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;1.5;0;;0;4000;;;1.5;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1;false;plus gros;;1.5;71
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;1.5;0;;0;4000;;;1.5;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1;false;plus gros;;1.5;80
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;1.5;0;;0;4000;;;1.5;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1;false;plus gros;;1.5;80
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;1.5;0;;0;4000;;;1.5;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1;false;plus gros;;1.5;83
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;1.5;0;;0;4000;;;1.5;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1;false;plus gros;;1.5;89
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;1.5;0;;0;4000;;;1.5;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1;false;plus gros;;1.5;90
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;1.5;0;;0;4000;;;1.5;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1;false;plus gros;;1.5;90
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;1.5;0;;0;4000;;;1.5;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1;false;plus gros;;1.5;95
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;1.5;0;;0;4000;;;1.5;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1;false;plus gros;;1.5;99
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;1.5;0;;0;4000;;;1.5;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1;false;plus gros;;1.5;100
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;1.5;0;;0;4000;;;1.5;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1;false;plus gros;;1.5;110
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;1.5;0;;0;4000;;;1.5;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1;false;plus gros;;1.5;113
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;1.5;0;;1.5;4000;;;0;0;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;0;0;;0;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1;false;plus gros;;1.5;98
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;1.5;0;;1.5;4000;;;0;0;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;0;0;;0;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1;false;plus gros;;1.5;103
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;1.5;0;;1.5;4000;;;0;0;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;0;0;;0;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1;false;plus gros;;1.5;103
