village.nom,fiche_acheteur.date,date_sortie_de_peche1,nombre_sortie_de_peche1,nombre_de_pirogue_sortie_de_peche1,nom_premier_engin1,nombre_premier_engin1,nom_deuxieme_engin1,nombre_deuxieme_engin1,date_sortie_de_peche2,nombre_sortie_de_peche2,nombre_de_pirogue_sortie_de_peche2,nom_premier_engin2,nombre_premier_engin2,nom_deuxieme_engin2,nombre_deuxieme_engin2,date_sortie_de_peche3,nombre_sortie_de_peche3,nombre_de_pirogue_sortie_de_peche3,nom_premier_engin3,nombre_premier_engin3,nom_deuxieme_engin3,nombre_deuxieme_engin3,date_sortie_de_peche4,nombre_sortie_de_peche4,nombre_de_pirogue_sortie_de_peche4,nom_premier_engin4,nombre_premier_engin4,nom_deuxieme_engin4,nombre_deuxieme_engin4,nombre_sortie_vente
Ambohibe,2023-01-02,2023-01-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2022-12-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2022-12-30,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,1
Ambohibe,2023-01-02,2023-01-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2022-12-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2022-12-30,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,1
Ambohibe,2023-01-02,2023-01-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2022-12-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2022-12-30,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,1
Ambohibe,2023-01-02,2023-01-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2022-12-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2022-12-30,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,1
Ambohibe,2023-01-02,2023-01-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2022-12-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2022-12-30,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,1
Ambohibe,2023-01-03,2023-01-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2022-12-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,1
Ambohibe,2023-01-03,2023-01-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2022-12-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,1
Ambohibe,2023-01-03,2023-01-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2022-12-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,1
Ambohibe,2023-01-03,2023-01-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2022-12-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,1
Ambohibe,2023-01-03,2023-01-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2022-12-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,1
Ambohibe,2023-01-05,2023-01-05,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-04,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-03,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-02,0,0,,0,,0,3
Ambohibe,2023-01-05,2023-01-05,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-04,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-03,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-02,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Ambohibe,2023-01-05,2023-01-05,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-04,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-03,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-02,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Ambohibe,2023-01-05,2023-01-05,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-04,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-03,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-02,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Ambohibe,2023-01-05,2023-01-05,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-04,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-03,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-02,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Ambohibe,2023-01-06,2023-01-06,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-05,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-04,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-03,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Ambohibe,2023-01-06,2023-01-06,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-05,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-04,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-03,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Ambohibe,2023-01-06,2023-01-06,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-05,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-04,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-03,1,1,"Balance_(Garigary,_Kiriry)",10,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Ambohibe,2023-01-06,2023-01-06,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-05,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-04,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-03,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Ambohibe,2023-01-06,2023-01-06,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-05,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-04,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-03,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Ambohibe,2023-01-09,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2023-01-07,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2023-01-06,1,1,"Balance_(Garigary,_Kiriry)",25,,0,1
Ambohibe,2023-01-09,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-07,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-06,1,1,"Balance_(Garigary,_Kiriry)",20,,0,1
Ambohibe,2023-01-09,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-07,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-06,1,1,"Balance_(Garigary,_Kiriry)",20,,0,1
Ambohibe,2023-01-09,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-07,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-06,1,1,"Balance_(Garigary,_Kiriry)",20,,0,1
Ambohibe,2023-01-09,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",22,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",22,,0,2023-01-07,1,1,"Balance_(Garigary,_Kiriry)",22,,0,2023-01-06,1,1,"Balance_(Garigary,_Kiriry)",22,,0,2
Ambohibe,2023-01-10,2023-01-10,1,1,"Balance_(Garigary,_Kiriry)",24,,0,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",24,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",24,,0,2023-01-07,1,1,"Balance_(Garigary,_Kiriry)",24,,0,1
Ambohibe,2023-01-10,2023-01-10,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-07,1,1,"Balance_(Garigary,_Kiriry)",20,,0,1
Ambohibe,2023-01-10,2023-01-10,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-07,1,1,"Balance_(Garigary,_Kiriry)",20,,0,1
Ambohibe,2023-01-10,2023-01-10,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-07,1,1,"Balance_(Garigary,_Kiriry)",20,,0,1
Ambohibe,2023-01-10,2023-01-10,1,1,"Balance_(Garigary,_Kiriry)",24,,0,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",24,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",24,,0,2023-01-07,1,1,"Balance_(Garigary,_Kiriry)",24,,0,1
Ambohibe,2023-01-10,2023-01-10,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2023-01-07,1,1,"Balance_(Garigary,_Kiriry)",25,,0,4
Ambohibe,2023-01-10,2023-01-10,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2023-01-07,1,1,"Balance_(Garigary,_Kiriry)",25,,0,4
Ambohibe,2023-01-10,2023-01-10,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-07,1,1,"Balance_(Garigary,_Kiriry)",20,,0,4
Ambohibe,2023-01-10,2023-01-10,1,1,"Balance_(Garigary,_Kiriry)",22,,0,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",22,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",22,,0,2023-01-07,1,1,"Balance_(Garigary,_Kiriry)",22,,0,4
Ambohibe,2023-01-10,2023-01-10,1,1,"Balance_(Garigary,_Kiriry)",22,,0,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",22,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",22,,0,2023-01-07,1,1,"Balance_(Garigary,_Kiriry)",22,,0,4
Ambohibe,2023-01-11,2023-01-11,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-10,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",20,,0,4
Ambohibe,2023-01-11,2023-01-11,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-10,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",20,,0,4
Ambohibe,2023-01-11,2023-01-11,1,1,"Balance_(Garigary,_Kiriry)",22,,0,2023-01-10,1,1,"Balance_(Garigary,_Kiriry)",22,,0,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",22,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",22,,0,4
Ambohibe,2023-01-11,2023-01-11,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2023-01-10,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",25,,0,4
Ambohibe,2023-01-11,2023-01-11,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-10,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-09,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-01-08,1,1,"Balance_(Garigary,_Kiriry)",20,,0,4
Ambohibe,2023-01-15,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-14,0,0,,0,,0,2023-01-13,0,0,,0,,0,2023-01-12,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2
Ambohibe,2023-01-15,2023-01-15,0,0,,0,,0,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-12,0,0,,0,,0,2
Ambohibe,2023-01-15,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-13,0,0,,0,,0,2023-01-12,0,0,,0,,0,2
Ambohibe,2023-01-15,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-12,0,0,,0,,0,3
Ambohibe,2023-01-15,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-13,0,0,,0,,0,2023-01-12,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,3
Ambohibe,2023-01-16,2023-01-16,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Ambohibe,2023-01-16,2023-01-16,0,0,,0,,0,2023-01-15,1,1,"Balance_(Garigary,_Kiriry)",3,Angady,1,2023-01-14,0,0,,0,,0,2023-01-13,0,0,,0,,0,1
Ambohibe,2023-01-16,2023-01-16,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Ambohibe,2023-01-16,2023-01-16,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-15,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-14,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Ambohibe,2023-01-16,2023-01-16,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Ambohibe,2023-01-16,2023-01-16,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Ambohibe,2023-01-16,2023-01-16,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-14,0,0,,0,,0,2023-01-13,0,0,,0,,0,2
Ambohibe,2023-01-16,2023-01-16,0,0,,0,,0,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-13,0,0,,0,,0,2
Ambohibe,2023-01-16,2023-01-16,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-14,0,0,,0,,0,2023-01-13,0,0,,0,,0,2
Ambohibe,2023-01-16,2023-01-16,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,2023-01-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,Angady,1,4
Ambohibe,2023-01-17,2023-01-17,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-16,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Ambohibe,2023-01-17,2023-01-17,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-16,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Ambohibe,2023-01-17,2023-01-17,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-16,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Ambohibe,2023-01-17,2023-01-17,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-16,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Ambohibe,2023-01-17,2023-01-17,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-16,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Ambohibe,2023-01-19,2023-01-19,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-18,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-17,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-16,0,0,,0,,0,3
Ambohibe,2023-01-19,2023-01-19,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-18,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-17,0,0,,0,,0,2023-01-16,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,3
Ambohibe,2023-01-19,2023-01-19,0,0,,0,,0,2023-01-18,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-17,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-16,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,3
Ambohibe,2023-01-19,2023-01-19,0,0,,0,,0,2023-01-18,1,0,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-17,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-16,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,3
Ambohibe,2023-01-19,2023-01-19,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-18,0,0,,0,,0,2023-01-17,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-16,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,3
Ambohibe,2023-01-20,2023-01-20,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-19,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-18,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-17,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Ambohibe,2023-01-20,2023-01-20,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-19,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-18,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-17,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Ambohibe,2023-01-20,2023-01-20,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-19,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-18,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2023-01-17,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
