village.nom;fiche.date_expedition;fiche_enqueteur.date
 Antsosa ;2022-01-24;2022-01-13
 Antsosa ;2022-01-24;2022-01-13
 Antsosa ;2022-01-24;2022-01-14
 Antsosa ;2022-01-24;2022-01-14
 Antsosa ;2022-01-24;2022-01-17
 Antsosa ;2022-01-24;2022-01-17
 Antsosa ;2022-01-24;2022-01-17
 Antsosa ;2022-01-24;2022-01-17
 Antsosa ;2022-01-24;2022-01-18
 Antsosa ;2022-01-24;2022-01-18
 Antsosa ;2022-01-24;2022-01-18
 Antsosa ;2022-01-24;2022-01-18
 Antsosa ;2022-01-24;2022-01-19
 Antsosa ;2022-01-24;2022-01-19
 Antsosa ;2022-01-24;2022-01-19
 Antsosa ;2022-01-24;2022-01-19
 Antsosa ;2022-01-24;2022-01-20
 Antsosa ;2022-01-24;2022-01-20
 Antsosa ;2022-01-24;2022-01-21
 Antsosa ;2022-01-24;2022-01-21
 Antsosa ;2022-02-02;2022-01-22
 Antsosa ;2022-02-02;2022-01-22
 Antsosa ;2022-02-02;2022-01-22
 Antsosa ;2022-02-02;2022-01-22
 Antsosa ;2022-02-02;2022-01-23
 Antsosa ;2022-02-02;2022-01-23
 Antsosa ;2022-02-02;2022-01-23
 Antsosa ;2022-02-02;2022-01-23
 Antsosa ;2022-02-02;2022-01-24
 Antsosa ;2022-02-02;2022-01-24
 Antsosa ;2022-02-02;2022-01-24
 Antsosa ;2022-02-02;2022-01-24
 Antsosa ;2022-02-02;2022-01-28
 Antsosa ;2022-02-02;2022-01-28
 Antsosa ;2022-02-02;2022-01-28
 Antsosa ;2022-02-02;2022-01-28
 Antsosa ;2022-02-02;2022-01-29
 Antsosa ;2022-02-02;2022-01-29
 Antsosa ;2022-02-02;2022-01-30
 Antsosa ;2022-02-02;2022-01-30
 Antsosa ;2022-02-16;2022-02-01
 Antsosa ;2022-02-16;2022-02-01
 Antsosa ;2022-02-16;2022-02-01
 Antsosa ;2022-02-16;2022-02-01
 Antsosa ;2022-02-16;2022-02-01
 Antsosa ;2022-02-16;2022-02-01
Baly;2021-12-27;2021-12-20
Baly;2021-12-27;2021-12-20
Baly;2021-12-27;2021-12-20
Baly;2021-12-27;2021-12-20
Baly;2021-12-27;2021-12-23
Baly;2021-12-27;2021-12-23
Baly;2021-12-27;2021-12-23
Baly;2021-12-27;2021-12-23
Baly;2021-12-27;2021-12-23
Baly;2021-12-27;2021-12-23
Baly;2021-12-27;2021-12-25
Baly;2021-12-27;2021-12-25
Baly;2021-12-27;2021-12-25
Baly;2021-12-27;2021-12-25
Baly;2021-12-27;2021-12-25
Baly;2021-12-27;2021-12-25
Baly;2021-12-27;2021-12-27
Baly;2021-12-27;2021-12-27
Baly;2021-12-27;2021-12-27
Baly;2021-12-27;2021-12-27
Baly;2022-01-11;2021-12-31
Baly;2022-01-11;2021-12-31
Baly;2022-01-11;2021-12-31
Baly;2022-01-11;2021-12-31
Baly;2022-01-11;2021-12-31
Baly;2022-01-11;2021-12-31
Baly;2022-01-11;2022-01-03
Baly;2022-01-11;2022-01-03
Baly;2022-01-11;2022-01-03
Baly;2022-01-11;2022-01-03
Baly;2022-01-11;2022-01-05
Baly;2022-01-11;2022-01-05
Baly;2022-01-11;2022-01-05
Baly;2022-01-11;2022-01-05
Baly;2022-01-11;2022-01-05
Baly;2022-01-11;2022-01-05
Baly;2022-01-20;2022-01-10
Baly;2022-01-20;2022-01-10
Baly;2022-01-20;2022-01-10
Baly;2022-01-20;2022-01-10
Baly;2022-01-20;2022-01-10
Baly;2022-01-20;2022-01-10
Baly;2022-01-20;2022-01-12
Baly;2022-01-20;2022-01-12
Baly;2022-01-20;2022-01-12
Baly;2022-01-20;2022-01-12
Baly;2022-01-20;2022-01-12
Baly;2022-01-20;2022-01-12
Baly;2022-01-20;2022-01-14
Baly;2022-01-20;2022-01-14
Baly;2022-01-20;2022-01-14
Baly;2022-01-20;2022-01-14
Baly;2022-01-20;2022-01-14
Baly;2022-01-20;2022-01-14
Baly;2022-01-20;2022-01-14
Baly;2022-01-20;2022-01-14
Baly;2022-01-26;2022-01-19
Baly;2022-01-26;2022-01-19
Baly;2022-01-26;2022-01-19
Baly;2022-01-26;2022-01-19
Baly;2022-01-26;2022-01-19
Baly;2022-01-26;2022-01-19
Baly;2022-01-26;2022-01-21
Baly;2022-01-26;2022-01-21
Baly;2022-01-26;2022-01-21
Baly;2022-01-26;2022-01-21
Baly;2022-01-26;2022-01-21
Baly;2022-01-26;2022-01-21
Baly;2022-01-26;2022-01-21
Baly;2022-01-26;2022-01-21
Baly;2022-01-26;2022-01-24
Baly;2022-01-26;2022-01-24
Baly;2022-01-26;2022-01-24
Baly;2022-01-26;2022-01-24
Baly;2022-02-07;2022-02-01
Baly;2022-02-07;2022-02-01
Baly;2022-02-07;2022-02-01
Baly;2022-02-07;2022-02-01
Baly;2022-02-07;2022-02-01
Baly;2022-02-07;2022-02-01
Boringeny;2021-12-27;2021-12-27
Boringeny;2021-12-27;2021-12-27
Boringeny;2021-12-28;2021-12-20
Boringeny;2021-12-28;2021-12-20
Boringeny;2021-12-28;2021-12-20
Boringeny;2021-12-28;2021-12-20
Boringeny;2021-12-28;2021-12-21
Boringeny;2021-12-28;2021-12-21
Boringeny;2021-12-28;2021-12-21
Boringeny;2021-12-28;2021-12-21
Boringeny;2021-12-28;2021-12-21
Boringeny;2021-12-28;2021-12-21
Boringeny;2021-12-28;2021-12-21
Boringeny;2021-12-28;2021-12-21
Boringeny;2022-01-14;2021-12-27
Boringeny;2022-01-14;2021-12-27
Boringeny;2022-01-14;2021-12-27
Boringeny;2022-01-14;2021-12-27
Boringeny;2022-01-14;2022-01-03
Boringeny;2022-01-14;2022-01-03
Boringeny;2022-01-14;2022-01-03
Boringeny;2022-01-14;2022-01-03
Boringeny;2022-01-14;2022-01-03
Boringeny;2022-01-14;2022-01-03
Boringeny;2022-01-14;2022-01-04
Boringeny;2022-01-14;2022-01-04
Boringeny;2022-01-14;2022-01-04
Boringeny;2022-01-14;2022-01-04
Boringeny;2022-01-14;2022-01-04
Boringeny;2022-01-14;2022-01-04
Boringeny;2022-01-14;2022-01-05
Boringeny;2022-01-14;2022-01-05
Boringeny;2022-01-14;2022-01-05
Boringeny;2022-01-14;2022-01-05
Boringeny;2022-01-14;2022-01-05
Boringeny;2022-01-14;2022-01-05
Boringeny;2022-01-14;2022-01-06
Boringeny;2022-01-14;2022-01-06
Boringeny;2022-01-25;2022-01-14
Boringeny;2022-01-25;2022-01-14
Boringeny;2022-01-25;2022-01-14
Boringeny;2022-01-25;2022-01-14
Boringeny;2022-01-25;2022-01-14
Boringeny;2022-01-25;2022-01-14
Boringeny;2022-01-25;2022-01-16
Boringeny;2022-01-25;2022-01-16
Boringeny;2022-01-25;2022-01-16
Boringeny;2022-01-25;2022-01-16
Boringeny;2022-01-25;2022-01-16
Boringeny;2022-01-25;2022-01-16
Boringeny;2022-01-25;2022-01-17
Boringeny;2022-01-25;2022-01-17
Boringeny;2022-01-25;2022-01-17
Boringeny;2022-01-25;2022-01-17
Boringeny;2022-01-25;2022-01-17
Boringeny;2022-01-25;2022-01-17
Boringeny;2022-01-25;2022-01-17
Boringeny;2022-01-25;2022-01-17
Boringeny;2022-01-25;2022-01-17
Boringeny;2022-01-25;2022-01-17
Boringeny;2022-01-25;2022-01-18
Boringeny;2022-01-25;2022-01-18
Boringeny;2022-01-25;2022-01-25
Boringeny;2022-01-25;2022-01-25
Boringeny;2022-02-02;2022-01-18
Boringeny;2022-02-02;2022-01-18
Boringeny;2022-02-02;2022-01-25
Boringeny;2022-02-02;2022-01-25
Boringeny;2022-02-02;2022-01-26
Boringeny;2022-02-02;2022-01-26
Boringeny;2022-02-02;2022-01-26
Boringeny;2022-02-02;2022-01-26
Boringeny;2022-02-02;2022-01-26
Boringeny;2022-02-02;2022-01-26
Boringeny;2022-02-02;2022-01-27
Boringeny;2022-02-02;2022-01-27
Boringeny;2022-02-02;2022-01-27
Boringeny;2022-02-02;2022-01-28
Boringeny;2022-02-02;2022-01-28
Boringeny;2022-02-02;2022-01-28
Boringeny;2022-02-02;2022-01-28
Boringeny;2022-02-13;2022-02-01
Boringeny;2022-02-16;2022-02-01
Boringeny;2022-02-16;2022-02-01
Boringeny;2022-02-16;2022-02-01
Boringeny;2022-02-16;2022-02-01
Marotia;2021-12-22;2021-12-20
Marotia;2021-12-22;2021-12-20
Marotia;2021-12-22;2021-12-20
Marotia;2021-12-27;2021-12-22
Marotia;2021-12-27;2021-12-23
Marotia;2021-12-27;2021-12-23
Marotia;2021-12-27;2021-12-23
Marotia;2021-12-27;2021-12-23
Marotia;2021-12-27;2021-12-23
Marotia;2021-12-27;2021-12-25
Marotia;2021-12-27;2021-12-25
Marotia;2021-12-27;2021-12-25
Marotia;2021-12-27;2021-12-25
Marotia;2021-12-27;2021-12-26
Marotia;2021-12-27;2021-12-26
Marotia;2021-12-27;2021-12-26
Marotia;2021-12-27;2021-12-26
Marotia;2021-12-27;2021-12-26
Marotia;2021-12-27;2021-12-26
Marotia;2022-01-02;2021-12-30
Marotia;2022-01-02;2021-12-30
Marotia;2022-01-05;2021-12-30
Marotia;2022-01-05;2021-12-30
Marotia;2022-01-05;2021-12-30
Marotia;2022-01-05;2021-12-30
Marotia;2022-01-05;2022-01-01
Marotia;2022-01-05;2022-01-01
Marotia;2022-01-05;2022-01-01
Marotia;2022-01-05;2022-01-01
Marotia;2022-01-05;2022-01-01
Marotia;2022-01-05;2022-01-01
Marotia;2022-01-05;2022-01-03
Marotia;2022-01-05;2022-01-03
Marotia;2022-01-05;2022-01-03
Marotia;2022-01-05;2022-01-03
Marotia;2022-01-05;2022-01-03
Marotia;2022-01-05;2022-01-03
Marotia;2022-01-14;2022-01-14
Marotia;2022-01-14;2022-01-14
Marotia;2022-01-17;2022-01-06
Marotia;2022-01-17;2022-01-06
Marotia;2022-01-17;2022-01-06
Marotia;2022-01-17;2022-01-06
Marotia;2022-01-29;2022-01-14
Marotia;2022-01-29;2022-01-14
Marotia;2022-01-29;2022-01-14
Marotia;2022-01-29;2022-01-14
Marotia;2022-01-29;2022-01-16
Marotia;2022-01-29;2022-01-16
Marotia;2022-01-29;2022-01-16
Marotia;2022-01-29;2022-01-16
Marotia;2022-01-29;2022-01-16
Marotia;2022-01-29;2022-01-16
Marotia;2022-01-29;2022-01-18
Marotia;2022-01-29;2022-01-18
Marotia;2022-01-29;2022-01-18
Marotia;2022-01-29;2022-01-18
Marotia;2022-01-29;2022-01-18
Marotia;2022-01-29;2022-01-18
Marotia;2022-01-31;2022-01-22
Marotia;2022-01-31;2022-01-22
Marotia;2022-01-31;2022-01-22
Marotia;2022-01-31;2022-01-22
Marotia;2022-01-31;2022-01-22
Marotia;2022-01-31;2022-01-22
Marotia;2022-01-31;2022-01-24
Marotia;2022-01-31;2022-01-24
Marotia;2022-01-31;2022-01-24
Marotia;2022-01-31;2022-01-24
Marotia;2022-01-31;2022-01-24
Marotia;2022-01-31;2022-01-24
Marotia;2022-01-31;2022-01-26
Marotia;2022-01-31;2022-01-26
Marotia;2022-01-31;2022-01-26
Marotia;2022-01-31;2022-01-26
Marotia;2022-02-07;2022-01-31
Marotia;2022-02-07;2022-01-31
Marotia;2022-02-07;2022-01-31
Marotia;2022-02-07;2022-01-31
Marotia;2022-02-07;2022-01-31
Marotia;2022-02-07;2022-01-31
Nosy-Be;2020-01-20;2022-01-12
Nosy-Be;2020-01-20;2022-01-12
Nosy-Be;2020-01-20;2022-01-14
Nosy-Be;2020-01-20;2022-01-14
Nosy-Be;2021-01-20;2022-01-05
Nosy-Be;2021-01-20;2022-01-05
Nosy-Be;2021-12-29;2021-12-20
Nosy-Be;2021-12-29;2021-12-20
Nosy-Be;2021-12-29;2021-12-20
Nosy-Be;2021-12-29;2021-12-21
Nosy-Be;2021-12-29;2021-12-21
Nosy-Be;2021-12-29;2021-12-21
Nosy-Be;2021-12-29;2021-12-22
Nosy-Be;2021-12-29;2021-12-22
Nosy-Be;2021-12-29;2021-12-22
Nosy-Be;2021-12-29;2021-12-23
Nosy-Be;2021-12-29;2021-12-23
Nosy-Be;2021-12-29;2021-12-29
Nosy-Be;2021-12-29;2021-12-29
Nosy-Be;2022-01-20;2022-01-03
Nosy-Be;2022-01-20;2022-01-03
Nosy-Be;2022-01-20;2022-01-03
Nosy-Be;2022-01-20;2022-01-04
Nosy-Be;2022-01-20;2022-01-04
Nosy-Be;2022-01-20;2022-01-04
Nosy-Be;2022-01-20;2022-01-05
Nosy-Be;2022-01-20;2022-01-06
Nosy-Be;2022-01-20;2022-01-06
Nosy-Be;2022-01-20;2022-01-06
Nosy-Be;2022-01-20;2022-01-07
Nosy-Be;2022-01-20;2022-01-07
Nosy-Be;2022-01-20;2022-01-07
Nosy-Be;2022-01-20;2022-01-11
Nosy-Be;2022-01-20;2022-01-12
Nosy-Be;2022-01-20;2022-01-13
Nosy-Be;2022-01-20;2022-01-13
Nosy-Be;2022-01-20;2022-01-13
Nosy-Be;2022-01-20;2022-01-14
Nosy-Be;2022-01-20;2022-01-15
Nosy-Be;2022-01-20;2022-01-15
Nosy-Be;2022-01-20;2022-01-16
Nosy-Be;2022-01-20;2022-01-16
Nosy-Be;2022-01-20;2022-01-17
Nosy-Be;2022-01-20;2022-01-17
Nosy-Be;2022-01-20;2022-01-17
Nosy-Be;2022-01-20;2022-01-17
Nosy-Be;2022-01-20;2022-01-18
Nosy-Be;2022-01-20;2022-01-18
Nosy-Be;2022-01-20;2022-01-19
Nosy-Be;2022-01-20;2022-01-19
Nosy-Be;2022-01-20;2022-01-19
Nosy-Be;2022-02-04;2022-01-21
Nosy-Be;2022-02-04;2022-01-21
Nosy-Be;2022-02-04;2022-01-21
Nosy-Be;2022-02-04;2022-01-22
Nosy-Be;2022-02-04;2022-01-22
Nosy-Be;2022-02-04;2022-01-22
Nosy-Be;2022-02-04;2022-01-23
Nosy-Be;2022-02-04;2022-01-23
Nosy-Be;2022-02-04;2022-01-23
Nosy-Be;2022-02-04;2022-01-24
Nosy-Be;2022-02-04;2022-01-24
Nosy-Be;2022-02-04;2022-01-24
Nosy-Be;2022-02-04;2022-01-25
Nosy-Be;2022-02-04;2022-01-25
Nosy-Be;2022-02-04;2022-01-25
Nosy-Be;2022-02-04;2022-01-31
Nosy-Be;2022-02-04;2022-01-31
Nosy-Be;2022-02-04;2022-01-31
Nosy-Be;2022-02-04;2022-02-01
Nosy-Be;2022-02-04;2022-02-01
Nosy-Be;2022-02-04;2022-02-01
Nosy-Be;2022-02-04;2022-02-01
Nosy-Be;2022-02-18;2022-02-01
Sambiravo;2021-12-27;2021-12-20
Sambiravo;2021-12-27;2021-12-20
Sambiravo;2021-12-27;2021-12-22
Sambiravo;2021-12-27;2021-12-22
Sambiravo;2021-12-27;2021-12-22
Sambiravo;2021-12-27;2021-12-22
Sambiravo;2021-12-27;2021-12-23
Sambiravo;2021-12-27;2021-12-23
Sambiravo;2021-12-27;2021-12-23
Sambiravo;2021-12-27;2021-12-23
Sambiravo;2022-01-17;2022-01-14
Sambiravo;2022-01-17;2022-01-14
Sambiravo;2022-01-24;2022-01-22
Sambiravo;2022-01-24;2022-01-22
Sambiravo;2022-01-31;2022-01-26
Sambiravo;2022-01-31;2022-01-26
Sambiravo;2022-01-31;2022-01-26
Sambiravo;2022-01-31;2022-01-26
Sambiravo;2022-01-31;2022-01-27
Sambiravo;2022-01-31;2022-01-27
Sambiravo;2022-01-31;2022-01-27
Sambiravo;2022-01-31;2022-01-27
Sambiravo;2022-01-31;2022-01-28
Sambiravo;2022-01-31;2022-01-28
Sambiravo;2022-01-31;2022-01-28
Sambiravo;2022-01-31;2022-01-28
Sambiravo;2022-02-07;2022-01-01
Sambiravo;2022-02-07;2022-01-01
Sambiravo;2022-02-07;2022-01-02
Sambiravo;2022-02-07;2022-01-02
Sambiravo;2022-02-27;2021-12-20
Sambiravo;2022-02-27;2021-12-20
