zone_corecrabe.nom;region.nom;district.nom;commune.nom;fokontany.nom;village.nom;fiche.date_expedition;fiche_acheteur.date;fiche_acheteur.pecheur_nombre;fiche_acheteur.collecte_poids1;fiche_acheteur.collecte_prix1;fiche_acheteur.collecte_poids2;fiche_acheteur.collecte_prix2;fiche_acheteur.marche_local_poids;fiche_acheteur.marche_local_prix;fiche_acheteur.crabe_non_vendu_poids;fiche_acheteur.crabe_non_vendu_nombre;date_sortie_de_peche1;nombre_sortie_de_peche1;nombre_de_pirogue_sortie_de_peche1;nom_premier_engin1;nombre_premier_engin1;nom_deuxieme_engin1;nombre_deuxieme_engin1;date_sortie_de_peche2;nombre_sortie_de_peche2;nombre_de_pirogue_sortie_de_peche2;nom_premier_engin2;nombre_premier_engin2;nom_deuxieme_engin2;nombre_deuxieme_engin2;date_sortie_de_peche3;nombre_sortie_de_peche3;nombre_de_pirogue_sortie_de_peche3;nom_premier_engin3;nombre_premier_engin3;nom_deuxieme_engin3;nombre_deuxieme_engin3;date_sortie_de_peche4;nombre_sortie_de_peche4;nombre_de_pirogue_sortie_de_peche4;nom_premier_engin4;nombre_premier_engin4;nom_deuxieme_engin4;nombre_deuxieme_engin4;nombre_sortie_vente
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;2022-06-08;2022-05-30;1;0;;;;4;3000;0;0;2022-05-30;0;0;;0;;0;2022-05-29;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-05-28;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-05-27;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;2022-06-08;2022-05-30;1;0;;;;4;3000;0;0;2022-05-30;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-29;0;0;;0;;0;2022-05-28;0;0;;0;;0;2022-05-27;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;2022-06-08;2022-05-30;1;0;;;;4;3000;0;0;2022-05-30;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-29;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-28;0;0;;0;;0;2022-05-27;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;2022-06-08;2022-05-30;1;0;;;;5;3000;0;0;2022-05-30;0;0;;0;;0;2022-05-29;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-05-28;0;0;;0;;0;2022-05-27;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;2022-06-08;2022-05-30;1;0;;;;6;3000;0;0;2022-05-30;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-29;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-28;0;0;;0;;0;2022-05-27;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-09;1;0;;;;2;2500;0;0;2022-05-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-06;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-09;1;0;;;;3;2500;0;0;2022-05-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-07;0;0;;0;;0;2022-05-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-09;1;0;;;;3;2500;0;3;2022-05-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-07;0;0;;0;;0;2022-05-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-09;1;0;;;;4;2500;0;0;2022-05-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-08;0;0;;0;;0;2022-05-07;0;0;;0;;0;2022-05-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-09;1;0;;;;6;2500;0;3;2022-05-09;0;0;;0;;0;2022-05-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-05-07;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-05-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-09;1;0;;;;8;2500;0;0;2022-05-09;0;0;;0;;0;2022-05-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-05-07;0;0;;0;;0;2022-05-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-12;1;0;;;;2;2500;0;0;2022-05-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-11;0;0;;0;;0;2022-05-10;0;0;;0;;0;2022-05-09;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-12;1;0;;;;2;2500;0.5;5;2022-05-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-11;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-10;0;0;;0;;0;2022-05-09;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-12;1;0;;;;3;2500;0;0;2022-05-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-11;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-10;0;0;;0;;0;2022-05-09;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-12;1;0;;;;4;2500;0;0;2022-05-12;0;0;;0;;0;2022-05-11;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-05-10;0;0;;0;;0;2022-05-09;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-12;1;0;;;;4;2500;0;3;2022-05-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-11;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-10;0;0;;0;;0;2022-05-09;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-12;1;0;;;;4;2500;0.5;4;2022-05-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-11;0;0;;0;;0;2022-05-10;0;0;;0;;0;2022-05-09;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-13;1;0;;;;2.5;2500;0;1;2022-05-13;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-12;0;0;;0;;0;2022-05-11;0;0;;0;;0;2022-05-10;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-15;1;0;;;;3;2500;0;0;2022-05-15;0;0;;0;;0;2022-05-14;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-05-13;0;0;;0;;0;2022-05-12;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-15;1;0;;;;3;2500;0;0;2022-05-15;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-14;0;0;;0;;0;2022-05-13;0;0;;0;;0;2022-05-12;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-15;1;0;;;;3;2500;0;0;2022-05-15;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-13;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-12;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-15;1;0;;;;4;2500;0;2;2022-05-15;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-13;0;0;;0;;0;2022-05-12;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-15;1;0;;;;6;2500;0;3;2022-05-15;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-13;0;0;;0;;0;2022-05-12;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-18;1;0;;;;2;2500;0;0;2022-05-18;0;0;;0;;0;2022-05-17;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-05-16;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-05-15;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-18;1;0;;;;3;2500;0;0;2022-05-18;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-17;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-16;0;0;;0;;0;2022-05-15;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Ambalahonko;Ambolikapiky;Ambolikapiky;;2022-05-18;1;0;;;;3;2500;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-05-31;2022-05-20;1;1;2500;;;1;2000;0;0;2022-05-20;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-19;0;0;;0;;0;2022-05-18;0;0;;0;;0;2022-05-17;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-05-31;2022-05-20;1;4;2500;;;1;2000;0;0;2022-05-20;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-19;0;0;;0;;0;2022-05-18;0;0;;0;;0;2022-05-17;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-05-31;2022-05-20;2;2;2500;;;1;2000;0;0;2022-05-20;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-19;0;0;;0;;0;2022-05-18;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-17;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-05-31;2022-05-20;2;2;2500;;;1;2000;0;0;2022-05-20;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-19;0;0;;0;;0;2022-05-18;0;0;;0;;0;2022-05-17;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-05-31;2022-05-20;2;5;2500;;;1;2000;0;0;2022-05-20;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-19;0;0;;0;;0;2022-05-18;0;0;;0;;0;2022-05-17;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-05-31;2022-05-21;1;3;2500;;;4;2000;0;0;2022-05-21;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-20;0;0;;0;;0;2022-05-19;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-18;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-06-08;2022-05-23;1;0;;3;2500;1;2000;0;0;2022-05-23;2;2;;0;;0;2022-05-22;2;2;;0;;0;2022-05-21;2;2;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-05-20;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-06-08;2022-05-23;1;0;;3;2500;1;2000;0;0;2022-05-23;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-05-22;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-05-21;0;0;;0;;0;2022-05-20;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-06-08;2022-05-23;1;0;;4;2500;1;2000;0;0;2022-05-23;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-05-22;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-05-21;0;0;;0;;0;2022-05-20;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-06-08;2022-05-23;1;0;;5;2500;0;0;0;0;2022-05-23;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-05-22;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-05-21;0;0;;0;;0;2022-05-20;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-06-08;2022-05-23;1;0;;6;2500;2;2000;0;0;2022-05-23;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-22;0;0;;0;;0;2022-05-21;0;0;;0;;0;2022-05-20;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-06-08;2022-05-26;1;0;;2;2500;1;2000;0;0;2022-05-26;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-25;0;0;;0;;0;2022-05-24;0;0;;0;;0;2022-05-23;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-06-08;2022-05-26;1;0;;3;2500;2;2000;0;0;2022-05-26;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-25;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-24;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-23;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-06-08;2022-05-26;1;0;;3;2500;2;2000;0;0;2022-05-26;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-25;0;0;;0;;0;2022-05-24;0;0;;0;;0;2022-05-23;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-06-08;2022-05-26;1;0;;4;2500;1;2000;0;0;2022-05-26;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-25;0;0;;0;;0;2022-05-24;0;0;;0;;0;2022-05-23;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-06-08;2022-05-26;1;0;;6;2500;2;2000;0;0;2022-05-26;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-25;0;0;;0;;0;2022-05-24;0;0;;0;;0;2022-05-23;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-06-08;2022-05-27;1;0;;2;2500;3;2000;0;0;2022-05-27;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-26;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-25;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-24;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-06-08;2022-05-27;1;0;;3;2500;1;2000;0;0;2022-05-27;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-26;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-25;0;0;;0;;0;2022-05-24;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-06-08;2022-05-27;1;0;;3;2500;3;2000;0;0;2022-05-27;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-26;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-25;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-24;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-06-08;2022-05-27;1;0;;4;2500;2;2000;0;0;2022-05-27;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-26;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-25;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-24;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-06-08;2022-05-27;1;0;;4;2500;2;2000;0;0;2022-05-27;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-26;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-25;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-05-24;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-06-10;2022-05-09;1;0;;;;2;3000;0;0;2022-05-09;1;1;Balance_(Garigary,_Kiriry);3;;0;2022-05-08;0;0;;0;;0;2022-05-07;0;0;;0;;0;2022-05-06;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-06-10;2022-05-09;1;0;;;;6;3000;0;0;2022-05-09;1;1;Balance_(Garigary,_Kiriry);3;;0;2022-05-08;1;1;Balance_(Garigary,_Kiriry);3;;0;2022-05-07;0;0;;0;;0;2022-05-06;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-06-10;2022-05-10;1;0;;;;1;3000;0;0;2022-05-10;1;1;Balance_(Garigary,_Kiriry);6;;0;2022-05-09;0;0;;0;;0;2022-05-08;0;0;;0;;0;2022-05-07;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-06-10;2022-05-10;1;0;;;;1;3000;0;0;2022-05-10;1;1;Balance_(Garigary,_Kiriry);3;;0;2022-05-09;0;0;;0;;0;2022-05-08;0;0;;0;;0;2022-05-07;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-06-10;2022-05-10;1;0;;;;2;3000;0;0;2022-05-10;1;1;Balance_(Garigary,_Kiriry);3;;0;2022-05-09;0;0;;0;;0;2022-05-08;0;0;;0;;0;2022-05-07;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-06-10;2022-05-10;1;0;;;;3;3000;0;0;2022-05-10;1;1;Balance_(Garigary,_Kiriry);3;;0;2022-05-09;1;1;Balance_(Garigary,_Kiriry);3;;0;2022-05-08;0;0;;0;;0;2022-05-07;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-06-10;2022-05-11;1;0;;;;4;3000;0;0;2022-05-11;1;1;Balance_(Garigary,_Kiriry);6;;0;2022-05-10;1;1;Balance_(Garigary,_Kiriry);6;;0;2022-05-09;0;0;;0;;0;2022-05-08;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;;2022-05-09;1;0;;;;2;3000;4;32;2022-05-09;1;1;Balance_(Garigary,_Kiriry);3;;0;2022-05-08;1;1;Balance_(Garigary,_Kiriry);3;;0;2022-05-07;0;0;;0;;0;2022-05-06;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;;2022-05-09;1;0;;;;6;3000;6;48;2022-05-09;1;1;Balance_(Garigary,_Kiriry);6;;0;2022-05-08;1;1;Balance_(Garigary,_Kiriry);6;;0;2022-05-07;0;0;;0;;0;2022-05-06;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;;2022-05-10;1;0;;;;1;3000;2;16;2022-05-10;1;1;Balance_(Garigary,_Kiriry);6;;0;2022-05-09;1;1;Balance_(Garigary,_Kiriry);6;;0;2022-05-08;0;0;;0;;0;2022-05-07;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;;2022-05-10;1;0;;;;2;3000;1;8;2022-05-10;1;1;Balance_(Garigary,_Kiriry);8;;0;2022-05-09;1;1;Balance_(Garigary,_Kiriry);8;;0;2022-05-08;0;0;;0;;0;2022-05-07;0;0;;0;;0;1
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;;2022-05-10;1;0;;;;3;3000;1;8;2022-05-10;1;1;Balance_(Garigary,_Kiriry);6;;0;2022-05-09;1;1;Balance_(Garigary,_Kiriry);6;;0;2022-05-08;0;0;;0;;0;2022-05-07;0;0;;0;;0;1
