zone_corecrabe.nom,region.nom,district.nom,commune.nom,fokontany.nom,village.nom,fiche.date_expedition,fiche_enqueteur.date,fiche_enqueteur.participant_individu,fiche_enqueteur.participant_nombre,fiche_enqueteur.capture_poids,fiche_enqueteur.collecte_poids1,fiche_enqueteur.collecte_prix1,fiche_enqueteur.collecte_poids2,fiche_enqueteur.collecte_prix2,fiche_enqueteur.marche_local_poids,fiche_enqueteur.marche_local_prix,date_sortie_de_peche1,nombre_sortie_de_peche1,nombre_de_pirogue_sortie_de_peche1,nom_premier_engin1,nombre_premier_engin1,nom_deuxieme_engin1,nombre_deuxieme_engin1,date_sortie_de_peche2,nombre_sortie_de_peche2,nombre_de_pirogue_sortie_de_peche2,nom_premier_engin2,nombre_premier_engin2,nom_deuxieme_engin2,nombre_deuxieme_engin2,date_sortie_de_peche3,nombre_sortie_de_peche3,nombre_de_pirogue_sortie_de_peche3,nom_premier_engin3,nombre_premier_engin3,nom_deuxieme_engin3,nombre_deuxieme_engin3,date_sortie_de_peche4,nombre_sortie_de_peche4,nombre_de_pirogue_sortie_de_peche4,nom_premier_engin4,nombre_premier_engin4,nom_deuxieme_engin4,nombre_deuxieme_engin4,nombre_sortie_capture,echantillon.trie,echantillon.taille_absente,echantillon.taille_absente_autre,echantillon.poids
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-12,2021-08-08,seul,0,9.5,8.5,2500,,,0,0,2021-08-08,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2021-08-07,0,0,,0,,0,2021-08-06,0,0,,0,,0,2021-08-05,0,0,,0,,0,1,false,plus gros,,9.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-12,2021-08-09,seul,0,2,2,2500,,,0,0,2021-08-09,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2021-08-08,0,0,,0,,0,2021-08-07,0,0,,0,,0,2021-08-06,0,0,,0,,0,1,false,plus gros,,2
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-12,2021-08-09,seul,0,4,4,2500,,,0,0,2021-08-09,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-08,0,0,,0,,0,2021-08-07,0,0,,0,,0,2021-08-06,0,0,,0,,0,1,false,plus gros,,4
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-12,2021-08-09,seul,0,7.5,7.5,2500,,,0,0,2021-08-09,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-08,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-07,0,0,,0,,0,2021-08-06,0,0,,0,,0,2,true,plus petit,,7.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-08,seul,0,1.5,1,2500,0,,0,0,2021-08-08,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2021-08-07,0,0,,0,,0,2021-08-06,0,0,,0,,0,2021-08-05,0,0,,0,,0,1,false,plus gros,,1.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-13,seul,0,1.5,1,2500,,,0,0,2021-08-13,1,1,,0,,0,2021-08-12,0,0,,0,,0,2021-08-11,0,0,,0,,0,2021-08-10,0,0,,0,,0,1,false,plus gros,,1.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-13,seul,0,2,2,2500,0,,0,0,2021-08-13,1,1,"Balance_(Garigary,_Kiriry)",30,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2021-08-12,0,0,,0,,0,2021-08-11,0,0,,0,,0,2021-08-10,0,0,,0,,0,1,false,plus gros,,2
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-13,seul,0,2,2,2500,,,0,0,2021-08-13,1,1,"Balance_(Garigary,_Kiriry)",30,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2021-08-12,0,0,,0,,0,2021-08-11,0,0,,0,,0,2021-08-10,0,0,,0,,0,1,false,plus gros,,2
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-13,seul,0,5.5,5,2500,0,,0,0,2021-08-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-12,0,0,,0,,0,2021-08-11,0,0,,0,,0,2021-08-10,0,0,,0,,0,1,false,plus gros,,5.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-13,seul,0,5.5,5,2500,,,0,0,2021-08-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-12,0,0,,0,,0,2021-08-11,0,0,,0,,0,2021-08-10,0,0,,0,,0,1,false,plus gros,,5.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-13,seul,0,11.5,10,2500,0,,0,0,2021-08-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-12,0,0,,0,,0,2021-08-11,0,0,,0,,0,2021-08-10,0,0,,0,,0,1,false,plus petit,,11
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-13,seul,0,11.5,10,2500,,,0,0,2021-08-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-12,0,0,,0,,0,2021-08-11,0,0,,0,,0,2021-08-10,0,0,,0,,0,1,false,plus gros,,11.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-14,seul,0,1.5,1,2500,,,0,0,2021-08-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-13,0,0,,0,,0,2021-08-12,0,0,,0,,0,2021-08-11,0,0,,0,,0,1,false,plus gros,,1.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-14,seul,0,4.5,4,2500,,,0,0,2021-08-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-13,0,0,,0,,0,2021-08-12,0,0,,0,,0,2021-08-11,0,0,,0,,0,1,false,plus gros,,4.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-14,seul,0,8.5,7.5,2500,,,0,0,2021-08-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-13,0,0,,0,,0,2021-08-12,0,0,,0,,0,2021-08-11,0,0,,0,,0,1,false,plus gros,,8.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-15,seul,0,1,1,2500,,,0,0,2021-08-15,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2021-08-14,0,0,,0,,0,2021-08-13,0,0,,0,,0,2021-08-12,0,0,,0,,0,1,true,plus petit,,1
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-15,seul,0,2.5,2,2500,0,,0,0,2021-08-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-14,0,0,,0,,0,2021-08-13,0,0,,0,,0,2021-08-12,0,0,,0,,0,1,false,plus gros,,2.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-15,seul,0,2.5,2,2500,,,0,0,2021-08-15,1,0,"Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-14,0,0,,0,,0,2021-08-13,0,0,,0,,0,2021-08-12,0,0,,0,,0,1,false,plus gros,,2.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-15,seul,0,5,4.5,2500,0,,0,0,2021-08-15,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2021-08-14,0,0,,0,,0,2021-08-13,0,0,,0,,0,2021-08-12,0,0,,0,,0,1,false,plus gros,,5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-15,seul,0,5,4.5,2500,,,0,0,2021-08-15,1,0,"Balance_(Garigary,_Kiriry)",25,,0,2021-08-14,0,0,,0,,0,2021-08-13,0,0,,0,,0,2021-08-12,0,0,,0,,0,1,false,plus gros,,5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-15,seul,0,7.5,7.5,2500,,,0,0,2021-08-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-14,0,0,,0,,0,2021-08-13,0,0,,0,,0,2021-08-12,0,0,,0,,0,1,true,plus petit,,7.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-16,seul,0,1,1,2500,,,0,0,2021-08-16,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-15,0,0,,0,,0,2021-08-14,0,0,,0,,0,2021-08-13,0,0,,0,,0,1,true,plus petit,,1
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-16,seul,0,2,2,2500,,,0,0,2021-08-16,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2021-08-15,0,0,,0,,0,2021-08-14,0,0,,0,,0,2021-08-13,0,0,,0,,0,1,false,plus gros,,2
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-16,seul,0,4.5,4.5,2500,,,0,0,2021-08-16,1,1,"Balance_(Garigary,_Kiriry)",30,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2021-08-15,0,0,,0,,0,2021-08-14,0,0,,0,,0,2021-08-13,0,0,,0,,0,1,true,plus petit,,4.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-20,2021-08-16,seul,0,5.5,5,2500,,,0,0,2021-08-16,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-15,0,0,,0,,0,2021-08-14,0,0,,0,,0,2021-08-13,0,0,,0,,0,1,false,plus gros,,5.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-24,2021-08-24,seul,0,5.5,3,3000,,,1,500,2021-08-24,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-23,0,0,,0,,0,2021-08-22,0,0,,0,,0,2021-08-21,0,0,,0,,0,1,false,plus gros,,5.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-27,2021-08-20,seul,0,1.5,1.5,3000,,,0,0,2021-08-20,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-19,0,0,,0,,0,2021-08-18,0,0,,0,,0,2021-08-17,0,0,,0,,0,1,true,plus petit,,1.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-27,2021-08-20,seul,0,6.5,5.5,3000,,,0,0,2021-08-20,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-19,0,0,,0,,0,2021-08-18,0,0,,0,,0,2021-08-17,0,0,,0,,0,1,false,plus gros,,6.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-27,2021-08-21,seul,0,2.5,2.5,3000,,,0,0,2021-08-21,1,1,"Balance_(Garigary,_Kiriry)",26,,0,2021-08-20,0,0,,0,,0,2021-08-19,0,0,,0,,0,2021-08-18,0,0,,0,,0,1,true,plus petit,,2.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-27,2021-08-21,seul,0,5.5,4.5,3000,,,0,0,2021-08-21,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-20,0,0,,0,,0,2021-08-19,0,0,,0,,0,2021-08-18,0,0,,0,,0,1,false,plus gros,,5.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-27,2021-08-22,seul,0,5,5,3000,,,0,0,2021-08-22,1,1,"Balance_(Garigary,_Kiriry)",28,,0,2021-08-21,0,0,,0,,0,2021-08-20,0,0,,0,,0,2021-08-19,0,0,,0,,0,1,true,plus petit,,5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-27,2021-08-22,seul,0,12,10,3000,,,0,0,2021-08-22,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-21,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-20,0,0,,0,,0,2021-08-19,0,0,,0,,0,2,false,plus gros,,12
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-27,2021-08-23,seul,0,1.5,1.5,3000,,,0,0,2021-08-23,1,1,"Balance_(Garigary,_Kiriry)",13,,0,2021-08-22,0,0,,0,,0,2021-08-21,0,0,,0,,0,2021-08-20,0,0,,0,,0,1,true,plus petit,,1.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-27,2021-08-23,seul,0,4.5,4,3000,,,0,0,2021-08-23,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-22,0,0,,0,,0,2021-08-21,0,0,,0,,0,2021-08-20,0,0,,0,,0,1,false,plus gros,,4.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-27,2021-08-24,seul,0,5,5,3000,,,0,0,2021-08-24,1,1,"Balance_(Garigary,_Kiriry)",30,,0,2021-08-23,0,0,,0,,0,2021-08-22,0,0,,0,,0,2021-08-21,0,0,,0,,0,1,true,plus petit,,5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-27,2021-08-24,seul,0,5.5,4,3000,,,0,0,2021-08-24,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-23,0,0,,0,,0,2021-08-22,0,0,,0,,0,2021-08-21,0,0,,0,,0,1,false,plus gros,,5.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-27,2021-08-25,seul,0,1.5,1.5,3000,,,0,0,2021-08-25,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-24,0,0,,0,,0,2021-08-23,0,0,,0,,0,2021-08-22,0,0,,0,,0,1,true,plus petit,,1.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-27,2021-08-25,seul,0,11.5,10,3000,,,0,0,2021-08-25,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-24,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-23,0,0,,0,,0,2021-08-22,0,0,,0,,0,2,false,plus gros,,11.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-01,2021-08-27,seul,0,1.5,1.5,3000,,,0,0,2021-08-27,1,1,"Balance_(Garigary,_Kiriry)",15,,0,2021-08-26,0,0,,0,,0,2021-08-25,0,0,,0,,0,2021-08-24,0,0,,0,,0,1,true,plus petit,,1.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-01,2021-08-27,seul,0,2.5,1.5,3000,,,0,0,2021-08-27,1,1,"Balance_(Garigary,_Kiriry)",15,,0,2021-08-26,0,0,,0,,0,2021-08-25,0,0,,0,,0,2021-08-24,0,0,,0,,0,1,false,plus gros,,2.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-01,2021-08-28,seul,0,1,1,3000,,,0,0,2021-08-28,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-27,0,0,,0,,0,2021-08-26,0,0,,0,,0,2021-08-25,0,0,,0,,0,1,true,plus petit,,1
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-01,2021-08-28,seul,0,5.5,4.5,3000,,,0,0,2021-08-28,1,1,"Balance_(Garigary,_Kiriry)",15,,0,2021-08-27,0,0,,0,,0,2021-08-26,0,0,,0,,0,2021-08-25,0,0,,0,,0,1,false,plus gros,,5.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-01,2021-08-29,seul,0,1,1,3000,,,0,0,2021-08-29,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-28,0,0,,0,,0,2021-08-27,0,0,,0,,0,2021-08-26,0,0,,0,,0,1,true,plus petit,,1
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-01,2021-08-29,seul,0,7.5,7,3000,,,0,0,2021-08-29,1,1,"Balance_(Garigary,_Kiriry)",10,,0,2021-08-28,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2021-08-27,0,0,,0,,0,2021-08-26,0,0,,0,,0,2,false,plus gros,,7.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-01,2021-08-30,seul,0,1.5,1.5,3000,,,0,0,2021-08-30,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-29,0,0,,0,,0,2021-08-28,0,0,,0,,0,2021-08-27,0,0,,0,,0,1,false,plus gros,,1.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-01,2021-08-30,seul,0,8,7.5,3000,,,0,0,2021-08-30,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2021-08-29,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2021-08-28,0,0,,0,,0,2021-08-27,0,0,,0,,0,2,false,plus gros,,8
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-01,2021-08-31,seul,0,2,2,3000,,,0,0,2021-08-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-08-30,0,0,,0,,0,2021-08-29,0,0,,0,,0,2021-08-28,0,0,,0,,0,1,true,plus petit,,2
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-01,2021-08-31,seul,0,3,3,3000,,,0,0,2021-08-31,1,1,"Balance_(Garigary,_Kiriry)",30,,0,2021-08-30,0,0,,0,,0,2021-08-29,0,0,,0,,0,2021-08-28,0,0,,0,,0,1,true,plus petit,,3
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-11,2021-09-02,seul,0,1.5,1.5,3000,,,0,0,2021-09-02,1,1,"Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-09-01,0,0,,0,,0,2021-08-31,0,0,,0,,0,2021-08-30,0,0,,0,,0,1,false,plus gros,,1.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-11,2021-09-02,seul,0,4.5,3.5,3000,,,0,0,2021-09-02,1,1,"Balance_(Garigary,_Kiriry)",15,,0,2021-09-01,0,0,,0,,0,2021-08-31,0,0,,0,,0,2021-08-30,0,0,,0,,0,1,false,plus gros,,4.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-11,2021-09-04,seul,0,1.5,1,3000,,,0,0,2021-09-04,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2021-09-03,0,0,,0,,0,2021-09-02,0,0,,0,,0,2021-09-01,0,0,,0,,0,1,false,plus gros,,1.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-11,2021-09-04,seul,0,4.5,4.5,3000,,,0,0,2021-09-04,1,1,"Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-09-03,1,1,"Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-09-02,0,0,,0,,0,2021-09-01,0,0,,0,,0,2,true,plus petit,,4.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-11,2021-09-06,seul,0,2,1.5,3000,,,0,0,2021-09-06,1,1,"Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-09-05,1,1,"Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-09-04,0,0,,0,,0,2021-09-03,0,0,,0,,0,1,false,plus gros,,2
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-11,2021-09-06,seul,0,7,6.5,3000,,,0,0,2021-09-06,1,1,"Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-09-05,1,1,"Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-09-04,0,0,,0,,0,2021-09-03,0,0,,0,,0,2,false,plus gros,,7
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-11,2021-09-07,seul,0,1,1,3000,,,0,0,2021-09-07,1,1,"Balance_(Garigary,_Kiriry)",35,,0,2021-09-06,0,0,,0,,0,2021-09-05,1,1,"Balance_(Garigary,_Kiriry)",35,,0,2021-09-04,1,1,"Balance_(Garigary,_Kiriry)",35,,0,1,true,plus petit,,1
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-11,2021-09-07,seul,0,1.5,1,3000,,,0,0,2021-09-07,1,1,"Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-09-06,0,0,,0,,0,2021-09-05,0,0,,0,,0,2021-09-04,0,0,,0,,0,1,false,plus gros,,1.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-11,2021-09-08,seul,0,2.5,2,3000,,,0,0,2021-09-08,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2021-09-07,0,0,,0,,0,2021-09-06,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2021-09-05,0,0,,0,,0,1,false,plus gros,,2.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-11,2021-09-08,seul,0,4.5,4.5,3000,,,0,0,2021-09-08,1,1,"Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-09-07,1,1,"Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-09-06,0,0,,0,,0,2021-09-05,0,0,,0,,0,2,true,plus petit,,4.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-11,2021-09-09,seul,0,1.5,1.5,3000,,,0,0,2021-09-09,1,1,"Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-09-08,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-09-07,0,0,,0,,0,2021-09-06,0,0,,0,,0,1,true,plus petit,,1.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-11,2021-09-09,seul,0,2,2,3000,,,0,0,2021-09-09,1,1,"Balance_(Garigary,_Kiriry)",15,,0,2021-09-08,1,1,"Balance_(Garigary,_Kiriry)",15,,0,2021-09-07,0,0,,0,,0,2021-09-06,0,0,,0,,0,1,true,plus petit,,2
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-11,2021-09-10,seul,0,1,1,3000,,,0,0,2021-09-10,1,1,"Balance_(Garigary,_Kiriry)",30,,0,2021-09-09,0,0,,0,,0,2021-09-08,0,0,,0,,0,2021-09-07,0,0,,0,,0,1,true,plus petit,,1
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-11,2021-09-10,seul,0,3.5,3.5,3000,,,0,0,2021-09-10,1,1,"Balance_(Garigary,_Kiriry)",30,,0,2021-09-09,0,0,,0,,0,2021-09-08,0,0,,0,,0,2021-09-07,0,0,,0,,0,1,true,plus petit,,3.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-20,2021-09-11,seul,0,1,1,3000,,,0,0,2021-09-11,1,1,"Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-09-10,1,1,"Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-09-09,1,1,"Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-09-08,0,0,,0,,0,1,true,plus petit,,1
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-20,2021-09-11,seul,0,1,1,3000,,,0,0,2021-09-11,1,1,"Balance_(Garigary,_Kiriry)",15,,0,2021-09-10,0,0,,0,,0,2021-09-09,0,0,,0,,0,2021-09-08,0,0,,0,,0,1,true,plus petit,,1
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-20,2021-09-11,seul,0,2,1,3000,,,0.5,1000,2021-09-11,1,1,"Balance_(Garigary,_Kiriry)",15,,0,2021-09-10,0,0,,0,,0,2021-09-09,0,0,,0,,0,2021-09-08,0,0,,0,,0,1,false,plus gros,,2
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-20,2021-09-11,seul,0,5.4,5,3000,,,0.4,1000,2021-09-11,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2021-09-10,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2021-09-09,0,0,,0,,0,2021-09-08,0,0,,0,,0,2,false,plus petit,,5.4
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-20,2021-09-13,seul,0,1.5,1.5,3000,,,0,0,2021-09-13,1,1,"Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-09-12,0,0,,0,,0,2021-09-11,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2021-09-10,0,0,,0,,0,1,true,plus petit,,1.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-20,2021-09-13,seul,0,5.5,5,3000,,,0,0,2021-09-13,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2021-09-12,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2021-09-11,0,0,,0,,0,2021-09-10,0,0,,0,,0,2,false,plus petit,,5.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-20,2021-09-15,seul,0,1,1,3000,,,0,0,2021-09-15,1,1,"Balance_(Garigary,_Kiriry)",15,,0,2021-09-14,1,1,,0,,0,2021-09-13,0,0,,0,,0,2021-09-12,0,0,,0,,0,1,true,plus petit,,1
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-20,2021-09-15,seul,0,1.5,1.5,3000,,,0,0,2021-09-15,1,1,"Balance_(Garigary,_Kiriry)",15,,0,2021-09-14,0,0,,0,,0,2021-09-13,0,0,,0,,0,2021-09-12,0,0,,0,,0,1,true,plus petit,,1.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-20,2021-09-15,seul,0,4.5,4,3000,,,0,0,2021-09-15,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2021-09-14,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2021-09-13,0,0,,0,,0,2021-09-12,0,0,,0,,0,2,false,plus petit,,4.5
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-09-20,2021-09-15,seul,0,5.5,4.5,3000,,,0,0,2021-09-15,1,1,"Balance_(Garigary,_Kiriry)",25,,0,2021-09-14,0,0,,0,,0,2021-09-13,0,0,,0,,0,2021-09-12,0,0,,0,,0,1,false,plus gros,,5.5
